trial,score,duration_ms,status,config
192,0.323241,15,Completed,"memory.dopamine_sensitivity=Float(1.4592429661329935);learning.ltp_ltd_ratio=Float(1.1543371258662867);homeostasis.homeo_eta=Float(0.19505648598192643);memory.consolidation_rate=Float(0.004705718137418321);energy.plasticity_cost_factor=Float(0.05280282211089573);network.initial_threshold=Float(0.27994665842967725);sleep.replay_noise=Float(0.04295477674178658);competition.interval=Int(11);competition.strength=Float(0.15687549534646691);predictive.inference_iterations=Int(1);timing.stdp_tau_plus=Float(24.731027797034713);learning.weight_decay=Float(0.0034228350638185715);energy.cost_fire_ratio=Float(0.031696372987166134);learning.stdp_a_plus=Float(0.046405014057970845);network.inhibitory_ratio=Float(0.20621776995393865);network.initial_inh_weight=Float(0.5265350338133367);timing.eligibility_trace_tau=Float(51.40573526765353);energy.recovery_rate=Float(2.6087957344969723);homeostasis.meta_threshold=Float(0.12614717226851435);timing.refractory_period=Int(2);timing.stdp_tau_minus=Float(12.6290440775056);timing.stdp_window=Int(49);timing.stp_recovery_tau=Float(107.33321224277215);working_memory.capacity=Int(3);curiosity.surprise_threshold=Float(0.010040512393005314);learning.istdp_rate=Float(0.001350638453720752);memory.capture_threshold=Float(0.15558902108007788);predictive.state_learning_rate=Float(0.032721568735484395);sleep.interval=Int(4342);energy.max_energy=Float(60.77982031525574);stp.use_fraction=Float(0.11576918748108884);curiosity.scale=Float(0.24755018868426565);working_memory.decay_rate=Float(0.03989050035595207);network.initial_exc_weight=Float(0.06734834407860142);memory.tag_decay_rate=Float(0.007120704499799922);learning.stdp_a_minus=Float(0.03534852868419805);memory.weight_clamp=Float(1.422530882158906);learning.base_learning_rate=Float(0.022054190623819407);working_memory.recurrent_strength=Float(0.5531017162145818);homeostasis.memory_alpha=Float(0.03393660924605481);curiosity.habituation_rate=Float(0.900766241562964);homeostasis.target_firing_rate=Float(0.1104727377510799);learning.trace_increment=Float(0.16191671769179328);homeostasis.homeo_interval=Int(6);homeostasis.meta_alpha=Float(0.02485600132445246)"
193,0.628220,14,Completed,"learning.stdp_a_plus=Float(0.006034850082833984);network.initial_exc_weight=Float(0.027752960565908105);network.initial_threshold=Float(0.23961863250928433);competition.interval=Int(8);homeostasis.homeo_interval=Int(1);homeostasis.homeo_eta=Float(0.06533306383419155);curiosity.scale=Float(0.014299574076267791);homeostasis.memory_alpha=Float(0.04162124361880618);network.initial_inh_weight=Float(0.4977237603621846);timing.stp_recovery_tau=Float(132.0064834742822);homeostasis.meta_alpha=Float(0.0030121913892245367);memory.weight_clamp=Float(1.157150816208951);stp.use_fraction=Float(0.10021425954769697);timing.refractory_period=Int(9);working_memory.recurrent_strength=Float(0.6411198229624703);memory.consolidation_rate=Float(0.0002893956499382378);energy.max_energy=Float(106.29209777253962);energy.cost_fire_ratio=Float(0.03400443959143116);learning.istdp_rate=Float(0.0023654505332152942);predictive.inference_iterations=Int(1);energy.plasticity_cost_factor=Float(0.10242640184760708);memory.tag_decay_rate=Float(0.024831085963833866);learning.trace_increment=Float(0.07972111624659065);curiosity.habituation_rate=Float(0.9481583012268315);competition.strength=Float(0.22310423658301687);learning.ltp_ltd_ratio=Float(1.714129379418243);learning.stdp_a_minus=Float(0.018439477288732183);memory.dopamine_sensitivity=Float(2.1357828514035284);timing.stdp_tau_plus=Float(32.62552309143952);learning.weight_decay=Float(0.0034262994291438488);energy.recovery_rate=Float(6.110392888335137);timing.eligibility_trace_tau=Float(208.50209568359475);predictive.state_learning_rate=Float(0.11140727636902761);curiosity.surprise_threshold=Float(0.044638798311967126);working_memory.capacity=Int(7);timing.stdp_window=Int(27);memory.capture_threshold=Float(0.09327813170228111);timing.stdp_tau_minus=Float(19.176457089878724);sleep.interval=Int(2782);working_memory.decay_rate=Float(0.02176577546442062);homeostasis.meta_threshold=Float(0.12211387345383733);homeostasis.target_firing_rate=Float(0.10949308806552856);sleep.replay_noise=Float(0.053924332480860024);learning.base_learning_rate=Float(0.03447509191708525);network.inhibitory_ratio=Float(0.19102519801608875)"
194,0.314668,13,Completed,"memory.consolidation_rate=Float(0.0013060666892924502);memory.dopamine_sensitivity=Float(2.68041974391798);network.inhibitory_ratio=Float(0.11857686634608007);timing.refractory_period=Int(10);energy.plasticity_cost_factor=Float(0.017096230880612562);predictive.inference_iterations=Int(4);homeostasis.homeo_eta=Float(0.0462778424299969);working_memory.decay_rate=Float(0.006918618241771734);working_memory.recurrent_strength=Float(0.6283773826035618);memory.tag_decay_rate=Float(0.015860327481026837);competition.strength=Float(0.1743723946796666);curiosity.habituation_rate=Float(0.9487856686121751);working_memory.capacity=Int(5);predictive.state_learning_rate=Float(0.1804277358158556);homeostasis.meta_alpha=Float(0.0011003911772510947);homeostasis.target_firing_rate=Float(0.06620952160009405);memory.capture_threshold=Float(0.05325551611679968);network.initial_exc_weight=Float(0.06292962123708093);network.initial_inh_weight=Float(0.44174953646532944);sleep.interval=Int(4641);energy.cost_fire_ratio=Float(0.07928812504030952);learning.ltp_ltd_ratio=Float(1.1135748047646077);learning.weight_decay=Float(0.0016018987348191205);memory.weight_clamp=Float(2.354217600392694);learning.istdp_rate=Float(0.004830672760640893);timing.eligibility_trace_tau=Float(215.79174509173998);timing.stdp_tau_plus=Float(37.995580425019284);timing.stp_recovery_tau=Float(82.36589086762766);learning.stdp_a_plus=Float(0.018137619656775527);timing.stdp_window=Int(32);learning.stdp_a_minus=Float(0.04651284683158455);competition.interval=Int(6);curiosity.surprise_threshold=Float(0.0497175473805325);timing.stdp_tau_minus=Float(7.93113680857493);energy.max_energy=Float(106.78523628897621);stp.use_fraction=Float(0.07294986742151666);homeostasis.memory_alpha=Float(0.04544705953343004);energy.recovery_rate=Float(12.09955475365267);homeostasis.meta_threshold=Float(0.0636063957502149);network.initial_threshold=Float(0.2891684954495096);sleep.replay_noise=Float(0.030988649567819354);learning.trace_increment=Float(0.13239837772734425);curiosity.scale=Float(0.11643145484301062);learning.base_learning_rate=Float(0.03017211796510316);homeostasis.homeo_interval=Int(8)"
195,0.361547,16,Completed,"memory.tag_decay_rate=Float(0.013776774446893663);timing.stdp_window=Int(48);homeostasis.homeo_eta=Float(0.011413802916978907);learning.stdp_a_minus=Float(0.04792425814385625);homeostasis.memory_alpha=Float(0.04980378100760369);competition.interval=Int(6);homeostasis.homeo_interval=Int(9);learning.stdp_a_plus=Float(0.03298564811842182);competition.strength=Float(0.20549777525139457);energy.plasticity_cost_factor=Float(0.10297870070742877);memory.dopamine_sensitivity=Float(4.426769750757788);homeostasis.meta_threshold=Float(0.05440520217046263);working_memory.capacity=Int(7);timing.stdp_tau_plus=Float(40.084489563034026);learning.istdp_rate=Float(0.003436646729879232);working_memory.recurrent_strength=Float(0.584693410604888);sleep.interval=Int(3367);curiosity.habituation_rate=Float(0.9124186248291327);timing.eligibility_trace_tau=Float(109.84691669229579);network.inhibitory_ratio=Float(0.15410755224388736);network.initial_exc_weight=Float(0.08462392670442907);homeostasis.meta_alpha=Float(0.008660451472890667);curiosity.surprise_threshold=Float(0.010506565944642426);network.initial_threshold=Float(0.14890334663188629);learning.base_learning_rate=Float(0.019904753608839764);learning.ltp_ltd_ratio=Float(2.052030982461765);learning.weight_decay=Float(0.004550555152949075);memory.consolidation_rate=Float(0.0038067762774663923);memory.weight_clamp=Float(2.6830631116598527);stp.use_fraction=Float(0.1275681137637161);timing.refractory_period=Int(1);predictive.inference_iterations=Int(3);memory.capture_threshold=Float(0.09214181449314157);predictive.state_learning_rate=Float(0.056722937886771505);timing.stp_recovery_tau=Float(78.18403125931137);sleep.replay_noise=Float(0.027418868366493578);working_memory.decay_rate=Float(0.0152353055438109);energy.recovery_rate=Float(12.35975176546717);homeostasis.target_firing_rate=Float(0.049952966291446466);energy.cost_fire_ratio=Float(0.06870402866944297);timing.stdp_tau_minus=Float(26.78641126765553);curiosity.scale=Float(0.16868597331891907);network.initial_inh_weight=Float(0.6430794258469434);energy.max_energy=Float(76.17265984326896);learning.trace_increment=Float(0.09150499468471507)"
196,0.638006,14,Completed,"memory.capture_threshold=Float(0.05761070934999984);memory.consolidation_rate=Float(0.0008280882098777426);curiosity.habituation_rate=Float(0.9405783052806692);energy.cost_fire_ratio=Float(0.05362197351726283);homeostasis.meta_alpha=Float(0.021249015144363285);homeostasis.meta_threshold=Float(0.1376630460465474);competition.interval=Int(6);memory.tag_decay_rate=Float(0.015795970756047398);memory.weight_clamp=Float(2.002523485804564);network.initial_exc_weight=Float(0.06449671167752163);curiosity.surprise_threshold=Float(0.008391140033582024);learning.stdp_a_minus=Float(0.03445082142703487);learning.weight_decay=Float(0.003124937833753633);learning.ltp_ltd_ratio=Float(1.954436820222632);sleep.replay_noise=Float(0.021364366978258914);working_memory.decay_rate=Float(0.027384726759601557);sleep.interval=Int(2909);timing.stdp_tau_minus=Float(11.042221291233371);working_memory.capacity=Int(4);energy.max_energy=Float(55.63571564984408);stp.use_fraction=Float(0.09870432919093974);network.initial_threshold=Float(0.2242221845603134);homeostasis.homeo_interval=Int(1);learning.base_learning_rate=Float(0.022644052420659935);working_memory.recurrent_strength=Float(0.6207397853072593);predictive.inference_iterations=Int(5);memory.dopamine_sensitivity=Float(1.7649636999156708);homeostasis.homeo_eta=Float(0.07253766513255835);learning.istdp_rate=Float(0.001237185090369821);network.initial_inh_weight=Float(0.2487065579157105);timing.eligibility_trace_tau=Float(119.64199103406678);timing.refractory_period=Int(6);timing.stdp_tau_plus=Float(27.43741642391249);timing.stp_recovery_tau=Float(146.1689350884801);learning.stdp_a_plus=Float(0.014414073121830372);predictive.state_learning_rate=Float(0.20699050198471883);timing.stdp_window=Int(26);learning.trace_increment=Float(0.1638655151272811);network.inhibitory_ratio=Float(0.1678839292069627);homeostasis.memory_alpha=Float(0.017519155227932882);curiosity.scale=Float(0.18181525821839814);homeostasis.target_firing_rate=Float(0.13089694460874818);competition.strength=Float(0.19237590359812043);energy.plasticity_cost_factor=Float(0.04056772101450891);energy.recovery_rate=Float(5.640060295499875)"
197,0.289597,11,Completed,"curiosity.scale=Float(0.21647130637813158);predictive.state_learning_rate=Float(0.18265503345817677);curiosity.habituation_rate=Float(0.9119160781013584);timing.eligibility_trace_tau=Float(240.84755126173783);homeostasis.homeo_interval=Int(4);memory.consolidation_rate=Float(0.00331421008883375);learning.stdp_a_plus=Float(0.038026298884774164);sleep.replay_noise=Float(0.07396866862056048);timing.stdp_window=Int(41);working_memory.capacity=Int(7);learning.ltp_ltd_ratio=Float(2.2715541399716295);working_memory.decay_rate=Float(0.018079434878444166);learning.base_learning_rate=Float(0.006960177628314164);energy.cost_fire_ratio=Float(0.021566906494918957);memory.weight_clamp=Float(2.8335570650719006);network.inhibitory_ratio=Float(0.15610157341139896);learning.weight_decay=Float(0.0006230427393277741);timing.stp_recovery_tau=Float(138.75864449393904);learning.stdp_a_minus=Float(0.049536618973486275);homeostasis.meta_alpha=Float(0.011104221434822356);competition.strength=Float(0.21079969343515106);memory.tag_decay_rate=Float(0.006302670297749031);memory.capture_threshold=Float(0.15814892334354785);sleep.interval=Int(695);timing.refractory_period=Int(10);competition.interval=Int(7);homeostasis.meta_threshold=Float(0.07918446105420228);homeostasis.homeo_eta=Float(0.16832320558799507);memory.dopamine_sensitivity=Float(3.9226510536211197);learning.istdp_rate=Float(0.0008570136208685613);network.initial_exc_weight=Float(0.05485369889411462);curiosity.surprise_threshold=Float(0.020650876097998323);homeostasis.target_firing_rate=Float(0.050298804570990334);energy.recovery_rate=Float(8.093172775370341);network.initial_inh_weight=Float(0.7074648645723854);energy.plasticity_cost_factor=Float(0.03620118057965328);network.initial_threshold=Float(0.28732829992364356);predictive.inference_iterations=Int(2);timing.stdp_tau_minus=Float(10.658993343976093);timing.stdp_tau_plus=Float(42.90005511904602);stp.use_fraction=Float(0.1293412739479312);working_memory.recurrent_strength=Float(0.6758853615554714);learning.trace_increment=Float(0.05377918029059171);homeostasis.memory_alpha=Float(0.0376021354057831);energy.max_energy=Float(92.0698802550486)"
198,0.405456,12,Completed,"memory.consolidation_rate=Float(0.000375678020127974);energy.cost_fire_ratio=Float(0.010962663074248159);learning.stdp_a_minus=Float(0.041051826278923974);curiosity.habituation_rate=Float(0.909162069944237);homeostasis.target_firing_rate=Float(0.09481386737078752);learning.base_learning_rate=Float(0.0257697255659778);working_memory.decay_rate=Float(0.016251717265986773);curiosity.surprise_threshold=Float(0.0405478935866961);timing.stp_recovery_tau=Float(149.85615891633933);learning.stdp_a_plus=Float(0.036649248532869216);memory.capture_threshold=Float(0.16107991405555044);learning.weight_decay=Float(0.004161498385696089);homeostasis.homeo_eta=Float(0.1976171854714903);working_memory.capacity=Int(4);memory.dopamine_sensitivity=Float(2.7944031035980217);homeostasis.meta_alpha=Float(0.009103786666901734);homeostasis.homeo_interval=Int(4);competition.interval=Int(5);energy.recovery_rate=Float(10.75313333090235);network.initial_threshold=Float(0.2618598482948402);timing.stdp_tau_minus=Float(23.603900742857693);working_memory.recurrent_strength=Float(0.6942964414354172);learning.istdp_rate=Float(0.0008546016398013108);timing.stdp_window=Int(38);homeostasis.memory_alpha=Float(0.028677782844444222);predictive.inference_iterations=Int(3);memory.weight_clamp=Float(2.001962748589451);learning.trace_increment=Float(0.13657276999125556);network.initial_exc_weight=Float(0.0816865824562699);timing.refractory_period=Int(7);predictive.state_learning_rate=Float(0.05612457385196457);timing.stdp_tau_plus=Float(49.273744900541786);timing.eligibility_trace_tau=Float(225.8482015402634);sleep.replay_noise=Float(0.10279233069922596);competition.strength=Float(0.11803673198866582);homeostasis.meta_threshold=Float(0.1700505995354733);network.inhibitory_ratio=Float(0.1407717301372373);sleep.interval=Int(3617);energy.max_energy=Float(99.90643274502513);energy.plasticity_cost_factor=Float(0.07863093212913509);learning.ltp_ltd_ratio=Float(1.32369246318091);curiosity.scale=Float(0.22731094325597187);network.initial_inh_weight=Float(0.6109979070981494);stp.use_fraction=Float(0.1141598328515328);memory.tag_decay_rate=Float(0.014310441149936626)"
199,0.642503,17,Completed,"curiosity.surprise_threshold=Float(0.02968877885879222);homeostasis.homeo_interval=Int(9);energy.max_energy=Float(101.19375445674959);learning.base_learning_rate=Float(0.02559166156537637);learning.stdp_a_minus=Float(0.0014809976174684702);network.initial_exc_weight=Float(0.06827872381272697);predictive.inference_iterations=Int(4);sleep.replay_noise=Float(0.08640936070503884);competition.interval=Int(7);curiosity.scale=Float(0.14832320462407622);memory.consolidation_rate=Float(0.0019956066817500644);network.inhibitory_ratio=Float(0.19585231740396758);memory.weight_clamp=Float(2.483205098072813);network.initial_inh_weight=Float(0.6705373153487539);sleep.interval=Int(673);stp.use_fraction=Float(0.05883849861771765);learning.istdp_rate=Float(0.00338067024226316);timing.stdp_tau_minus=Float(7.633069531906646);timing.stdp_window=Int(40);timing.stp_recovery_tau=Float(115.52950608672796);energy.plasticity_cost_factor=Float(0.07878940328927464);predictive.state_learning_rate=Float(0.04383320993600256);timing.stdp_tau_plus=Float(22.252528218611268);working_memory.capacity=Int(6);working_memory.recurrent_strength=Float(0.5707024835680384);memory.tag_decay_rate=Float(0.022267983333968556);timing.eligibility_trace_tau=Float(185.28806322377363);learning.stdp_a_plus=Float(0.01869098350608046);network.initial_threshold=Float(0.19464011771945286);working_memory.decay_rate=Float(0.051782606925531896);learning.trace_increment=Float(0.05416131364278526);homeostasis.memory_alpha=Float(0.013079818249233023);homeostasis.target_firing_rate=Float(0.0351726881985489);learning.weight_decay=Float(0.0018648566332913137);competition.strength=Float(0.15644559945362752);homeostasis.meta_alpha=Float(0.006819262099177405);homeostasis.meta_threshold=Float(0.0747163713268741);memory.dopamine_sensitivity=Float(1.5459562480789506);curiosity.habituation_rate=Float(0.9428654671655655);energy.recovery_rate=Float(1.753233341675539);learning.ltp_ltd_ratio=Float(1.8471971647458143);energy.cost_fire_ratio=Float(0.02043534584120739);timing.refractory_period=Int(8);memory.capture_threshold=Float(0.12819226374341924);homeostasis.homeo_eta=Float(0.011546956154412346)"
200,0.277202,13,Completed,"competition.strength=Float(0.164602092202893);energy.recovery_rate=Float(4.44030557094149);homeostasis.target_firing_rate=Float(0.08840520658493162);network.initial_inh_weight=Float(0.7740854009227094);predictive.state_learning_rate=Float(0.21986938607875942);timing.refractory_period=Int(7);timing.stdp_window=Int(28);predictive.inference_iterations=Int(4);curiosity.surprise_threshold=Float(0.041359342397507125);working_memory.capacity=Int(6);timing.stdp_tau_plus=Float(50.522691556374234);curiosity.habituation_rate=Float(0.9291448787663004);learning.istdp_rate=Float(0.0001666008174807301);network.inhibitory_ratio=Float(0.21273127014579515);network.initial_exc_weight=Float(0.03577788314218118);memory.weight_clamp=Float(2.6042664948860805);sleep.replay_noise=Float(0.07937964908764222);curiosity.scale=Float(0.02993087290318936);timing.stdp_tau_minus=Float(14.058049928643287);homeostasis.memory_alpha=Float(0.013246025211002217);timing.stp_recovery_tau=Float(146.904578059191);memory.tag_decay_rate=Float(0.012466954405993911);sleep.interval=Int(2811);working_memory.decay_rate=Float(0.00895425543281116);homeostasis.meta_alpha=Float(0.021397811537002636);learning.weight_decay=Float(7.954162895435972e-5);homeostasis.homeo_eta=Float(0.07985530875154197);learning.stdp_a_minus=Float(0.03802314116410519);memory.capture_threshold=Float(0.1601023544580914);learning.base_learning_rate=Float(0.04540568039482592);competition.interval=Int(9);energy.cost_fire_ratio=Float(0.06961061657397323);learning.trace_increment=Float(0.13381415509707623);memory.dopamine_sensitivity=Float(1.813331541329001);network.initial_threshold=Float(0.10728267096152591);stp.use_fraction=Float(0.11068110513982389);energy.plasticity_cost_factor=Float(0.0713402408946632);energy.max_energy=Float(72.31837675727866);memory.consolidation_rate=Float(0.0004357411528322243);homeostasis.meta_threshold=Float(0.15488598767083278);homeostasis.homeo_interval=Int(3);learning.ltp_ltd_ratio=Float(1.2394414868297619);learning.stdp_a_plus=Float(0.015668984526458426);working_memory.recurrent_strength=Float(0.5336747953513812);timing.eligibility_trace_tau=Float(123.9916584626752)"
201,0.464814,12,Completed,"learning.ltp_ltd_ratio=Float(2.236666393754228);competition.interval=Int(5);timing.eligibility_trace_tau=Float(165.1525741943979);memory.weight_clamp=Float(1.1368653131967563);energy.cost_fire_ratio=Float(0.07157753731626494);predictive.inference_iterations=Int(4);homeostasis.meta_alpha=Float(0.011910616354064693);timing.refractory_period=Int(6);working_memory.capacity=Int(3);learning.istdp_rate=Float(0.0038797989407740063);homeostasis.meta_threshold=Float(0.12198557201120666);network.initial_inh_weight=Float(0.2488322602931485);timing.stdp_tau_plus=Float(27.876890084677584);memory.dopamine_sensitivity=Float(4.142004801691977);memory.consolidation_rate=Float(0.0005098701766482253);memory.tag_decay_rate=Float(0.011077941274055734);learning.stdp_a_minus=Float(0.025975736407557445);learning.base_learning_rate=Float(0.048230200069777254);competition.strength=Float(0.222380674845162);timing.stdp_tau_minus=Float(17.024476246914006);memory.capture_threshold=Float(0.10325906276778762);homeostasis.homeo_interval=Int(4);learning.trace_increment=Float(0.17307402057877602);energy.plasticity_cost_factor=Float(0.014373666130558977);energy.recovery_rate=Float(7.694931098887448);working_memory.decay_rate=Float(0.029761281777117704);curiosity.habituation_rate=Float(0.9410304318119377);homeostasis.memory_alpha=Float(0.02195178013456794);homeostasis.target_firing_rate=Float(0.0987478146489588);network.inhibitory_ratio=Float(0.19016143905235489);timing.stdp_window=Int(12);stp.use_fraction=Float(0.08083007457452596);learning.weight_decay=Float(0.00014008678852349678);sleep.interval=Int(1803);energy.max_energy=Float(63.64421177740307);timing.stp_recovery_tau=Float(74.78118759458447);curiosity.surprise_threshold=Float(0.034608900321789295);curiosity.scale=Float(0.08103454191960267);network.initial_threshold=Float(0.22192979625471165);sleep.replay_noise=Float(0.05618519597132346);predictive.state_learning_rate=Float(0.17842325308090617);learning.stdp_a_plus=Float(0.03568562217119281);network.initial_exc_weight=Float(0.0787945264970871);homeostasis.homeo_eta=Float(0.20869101857736033);working_memory.recurrent_strength=Float(0.6119998100590891)"
202,0.587110,14,Completed,"energy.plasticity_cost_factor=Float(0.07070831696286525);energy.max_energy=Float(93.69129271798099);homeostasis.meta_alpha=Float(0.022790189676869244);learning.weight_decay=Float(0.0038844285080918183);learning.istdp_rate=Float(0.0014997383465989815);memory.tag_decay_rate=Float(0.020994842656421205);network.initial_exc_weight=Float(0.06593990378918589);homeostasis.homeo_interval=Int(10);sleep.replay_noise=Float(0.01989669073836335);stp.use_fraction=Float(0.11850418781826837);predictive.inference_iterations=Int(1);timing.eligibility_trace_tau=Float(204.64238695675564);memory.capture_threshold=Float(0.08778151563317085);homeostasis.meta_threshold=Float(0.11507528900752666);homeostasis.homeo_eta=Float(0.18901958354027468);homeostasis.target_firing_rate=Float(0.13154893271195445);learning.base_learning_rate=Float(0.041218504685726604);timing.stp_recovery_tau=Float(124.10314500427411);energy.cost_fire_ratio=Float(0.05914032027338173);learning.stdp_a_plus=Float(0.036859651942239065);network.inhibitory_ratio=Float(0.14046244391716609);learning.stdp_a_minus=Float(0.04043647924471565);timing.stdp_tau_plus=Float(26.308414760583176);energy.recovery_rate=Float(9.340733511452735);curiosity.habituation_rate=Float(0.9389989194930529);memory.consolidation_rate=Float(0.002151119239547085);memory.weight_clamp=Float(1.6534770253704574);competition.strength=Float(0.275632949866269);timing.stdp_window=Int(45);memory.dopamine_sensitivity=Float(4.130132160645474);sleep.interval=Int(5180);timing.stdp_tau_minus=Float(6.41456273184497);timing.refractory_period=Int(4);working_memory.capacity=Int(6);working_memory.recurrent_strength=Float(0.6774862586468193);curiosity.surprise_threshold=Float(0.019149204288644067);learning.ltp_ltd_ratio=Float(1.5713193352733086);network.initial_threshold=Float(0.26611827392273546);curiosity.scale=Float(0.03349204466992338);predictive.state_learning_rate=Float(0.17757611751732794);homeostasis.memory_alpha=Float(0.00898086375300327);network.initial_inh_weight=Float(0.4577269871620757);working_memory.decay_rate=Float(0.020774297351197873);learning.trace_increment=Float(0.11462255581622538);competition.interval=Int(12)"
203,0.303388,13,Completed,"stp.use_fraction=Float(0.07006583748619674);network.initial_inh_weight=Float(0.6105751429941912);energy.recovery_rate=Float(1.3665944152433878);memory.dopamine_sensitivity=Float(4.175946304382744);curiosity.scale=Float(0.02476395320491026);energy.max_energy=Float(99.71483811962298);homeostasis.meta_alpha=Float(0.012034093689181399);learning.base_learning_rate=Float(0.029126513700728895);timing.refractory_period=Int(3);learning.ltp_ltd_ratio=Float(2.2444668666563152);timing.stdp_tau_minus=Float(21.358153780772852);learning.stdp_a_plus=Float(0.013490168743880971);sleep.interval=Int(3241);homeostasis.homeo_interval=Int(6);memory.capture_threshold=Float(0.15518932537063707);energy.cost_fire_ratio=Float(0.05398318526427801);homeostasis.homeo_eta=Float(0.15090719942723105);timing.stdp_window=Int(22);working_memory.capacity=Int(6);network.initial_threshold=Float(0.2006414762932438);timing.eligibility_trace_tau=Float(155.59500767979654);learning.istdp_rate=Float(0.0008160458619045201);predictive.inference_iterations=Int(2);working_memory.decay_rate=Float(0.015383198622237703);competition.interval=Int(9);homeostasis.meta_threshold=Float(0.08957962868492576);learning.weight_decay=Float(1.4531086807728534e-5);competition.strength=Float(0.27659682495905946);working_memory.recurrent_strength=Float(0.5188104772518414);memory.consolidation_rate=Float(0.001896003530778923);memory.weight_clamp=Float(1.8340325851072632);network.inhibitory_ratio=Float(0.15994915265123108);energy.plasticity_cost_factor=Float(0.021287957376634692);curiosity.surprise_threshold=Float(0.032282843818255434);network.initial_exc_weight=Float(0.04207090668195647);curiosity.habituation_rate=Float(0.9026490358714129);homeostasis.memory_alpha=Float(0.023278947915713992);learning.stdp_a_minus=Float(0.022710169688032515);homeostasis.target_firing_rate=Float(0.13808348398843862);memory.tag_decay_rate=Float(0.0228725554137194);timing.stdp_tau_plus=Float(37.999329398851685);sleep.replay_noise=Float(0.0999632947123524);timing.stp_recovery_tau=Float(127.55822678505402);learning.trace_increment=Float(0.09084671045207575);predictive.state_learning_rate=Float(0.11625771412305945)"
204,0.461166,17,Completed,"homeostasis.meta_threshold=Float(0.06510127028801974);energy.recovery_rate=Float(9.591724494609918);homeostasis.homeo_interval=Int(8);learning.weight_decay=Float(0.004123900114529277);timing.refractory_period=Int(4);homeostasis.meta_alpha=Float(0.015453645718389575);network.initial_exc_weight=Float(0.07815627278949978);sleep.interval=Int(2404);network.inhibitory_ratio=Float(0.15437275321557484);memory.capture_threshold=Float(0.10803873432056019);energy.plasticity_cost_factor=Float(0.0651252040767868);network.initial_inh_weight=Float(0.7397748836408776);curiosity.scale=Float(0.16930144550029688);stp.use_fraction=Float(0.08874158144200724);learning.stdp_a_plus=Float(0.01312373235545208);network.initial_threshold=Float(0.1224427814647655);memory.consolidation_rate=Float(0.0007101696589752497);timing.stdp_tau_minus=Float(12.675669367349629);working_memory.decay_rate=Float(0.02438241628799178);sleep.replay_noise=Float(0.03243637211677534);working_memory.recurrent_strength=Float(0.5359609258095642);timing.stdp_tau_plus=Float(12.125452496606263);curiosity.surprise_threshold=Float(0.024558910618433478);memory.tag_decay_rate=Float(0.014220191543973096);working_memory.capacity=Int(7);memory.dopamine_sensitivity=Float(3.866610606635597);curiosity.habituation_rate=Float(0.9358130460984104);homeostasis.homeo_eta=Float(0.20427984309948044);homeostasis.memory_alpha=Float(0.040406204450504433);homeostasis.target_firing_rate=Float(0.0869128301127145);learning.ltp_ltd_ratio=Float(1.2590799171615112);memory.weight_clamp=Float(1.8182938939003028);energy.max_energy=Float(105.98705897712779);competition.strength=Float(0.23528639118543046);learning.base_learning_rate=Float(0.04793886208043873);predictive.inference_iterations=Int(5);predictive.state_learning_rate=Float(0.2503813033784696);timing.stdp_window=Int(19);learning.istdp_rate=Float(0.0031524666310410172);learning.stdp_a_minus=Float(0.002087713007602774);energy.cost_fire_ratio=Float(0.0536464632404145);learning.trace_increment=Float(0.15547447143017185);competition.interval=Int(11);timing.stp_recovery_tau=Float(66.70035004306128);timing.eligibility_trace_tau=Float(216.25110010296365)"
