trial,score,duration_ms,status,config
22,0.651380,755,Completed,"curiosity.surprise_threshold=Float(0.023301851277775565);network.inhibitory_ratio=Float(0.2363479493968999);sleep.interval=Int(1288);working_memory.capacity=Int(6);working_memory.recurrent_strength=Float(0.505916550966426);network.initial_threshold=Float(0.22881235492620905);stp.use_fraction=Float(0.16498739351867403);homeostasis.target_firing_rate=Float(0.12826676741667714);homeostasis.homeo_interval=Int(5);timing.stdp_tau_minus=Float(10.926045169105297);homeostasis.memory_alpha=Float(0.02825322158128331);competition.strength=Float(0.2594692506267385);energy.max_energy=Float(113.98778804903566);learning.istdp_rate=Float(0.003096499536395189);learning.weight_decay=Float(0.003416517430424345);memory.consolidation_rate=Float(0.004409108107841832);homeostasis.meta_threshold=Float(0.052299389860662494);network.initial_exc_weight=Float(0.022781828982471913);timing.refractory_period=Int(4);timing.stdp_tau_plus=Float(43.79439104902428);timing.stp_recovery_tau=Float(57.713270200815344);learning.stdp_a_minus=Float(0.014423886689688987);network.initial_inh_weight=Float(0.7833686750576292);competition.interval=Int(10);homeostasis.homeo_eta=Float(0.1050481554598194);learning.trace_increment=Float(0.14768422887373814);timing.eligibility_trace_tau=Float(203.35571306137268);sleep.replay_noise=Float(0.021481572434185442);energy.plasticity_cost_factor=Float(0.06637550127608131);memory.capture_threshold=Float(0.09252590397198823);curiosity.habituation_rate=Float(0.9311774975655548);energy.recovery_rate=Float(9.08665100859633);learning.base_learning_rate=Float(0.03199730983166893);memory.weight_clamp=Float(2.9689156687746094);learning.stdp_a_plus=Float(0.035488032525053254);learning.ltp_ltd_ratio=Float(1.4794445479008007);homeostasis.meta_alpha=Float(0.006497050579520187);predictive.inference_iterations=Int(1);curiosity.scale=Float(0.05265369248871079);energy.cost_fire_ratio=Float(0.04143845229210296);memory.dopamine_sensitivity=Float(1.5096094534987605);memory.tag_decay_rate=Float(0.014138348975949538);predictive.state_learning_rate=Float(0.2111287159498615);timing.stdp_window=Int(25);working_memory.decay_rate=Float(0.0490256721966494)"
23,0.635962,398,Completed,"curiosity.scale=Float(0.22112304048871692);network.initial_exc_weight=Float(0.06630722565723286);learning.ltp_ltd_ratio=Float(1.1418786414763606);learning.istdp_rate=Float(0.0021361800672803494);homeostasis.memory_alpha=Float(0.0163882644047002);memory.weight_clamp=Float(1.367254201408302);network.inhibitory_ratio=Float(0.2446468710304813);predictive.state_learning_rate=Float(0.2445016237964159);timing.eligibility_trace_tau=Float(111.61142664766206);learning.trace_increment=Float(0.06142408291609587);energy.recovery_rate=Float(9.319196434765868);memory.dopamine_sensitivity=Float(1.6317671322337741);working_memory.capacity=Int(3);energy.plasticity_cost_factor=Float(0.016572848825383197);memory.consolidation_rate=Float(0.0007958687314754048);competition.interval=Int(6);competition.strength=Float(0.240927977427125);curiosity.surprise_threshold=Float(0.0017924352492653848);homeostasis.homeo_interval=Int(4);network.initial_inh_weight=Float(0.42273645878833166);predictive.inference_iterations=Int(4);stp.use_fraction=Float(0.10585068127975117);homeostasis.meta_threshold=Float(0.1054730413843582);learning.stdp_a_plus=Float(0.02603377371515003);timing.refractory_period=Int(1);timing.stdp_tau_minus=Float(21.506332176855377);learning.weight_decay=Float(0.0027074919754191055);timing.stdp_tau_plus=Float(41.19268338223749);timing.stp_recovery_tau=Float(137.73245955531775);working_memory.recurrent_strength=Float(0.7098806094284822);network.initial_threshold=Float(0.23514507136660281);memory.tag_decay_rate=Float(0.0012447422263782337);energy.max_energy=Float(75.80557135534602);timing.stdp_window=Int(16);homeostasis.target_firing_rate=Float(0.08339433645675759);homeostasis.homeo_eta=Float(0.1452915523376529);memory.capture_threshold=Float(0.10473326089669327);sleep.interval=Int(1355);sleep.replay_noise=Float(0.08496010235160592);energy.cost_fire_ratio=Float(0.03490068270473291);learning.stdp_a_minus=Float(0.012782251348668304);homeostasis.meta_alpha=Float(0.018079250372033392);working_memory.decay_rate=Float(0.009944680641625236);learning.base_learning_rate=Float(0.04373766927065739);curiosity.habituation_rate=Float(0.9296269585230916)"
24,0.638079,584,Completed,"sleep.interval=Int(2863);working_memory.capacity=Int(7);energy.plasticity_cost_factor=Float(0.05053513082222434);homeostasis.meta_threshold=Float(0.12977114904899412);homeostasis.meta_alpha=Float(0.02430217495521116);learning.istdp_rate=Float(0.004433225689556735);timing.refractory_period=Int(7);network.initial_inh_weight=Float(0.6825406892650157);homeostasis.target_firing_rate=Float(0.08527888899093468);learning.weight_decay=Float(0.000288714311578943);timing.stdp_tau_minus=Float(5.9471865745604005);learning.stdp_a_minus=Float(0.011273728087841006);working_memory.decay_rate=Float(0.03863365018592068);learning.base_learning_rate=Float(0.017315738886435457);memory.dopamine_sensitivity=Float(5.266968053594923);energy.cost_fire_ratio=Float(0.06806895808271805);energy.max_energy=Float(81.36055198995409);memory.tag_decay_rate=Float(0.01379826880567667);timing.eligibility_trace_tau=Float(195.0327028159594);curiosity.surprise_threshold=Float(0.005259603485059832);homeostasis.homeo_eta=Float(0.1260909252069171);network.inhibitory_ratio=Float(0.10741474896376366);timing.stdp_window=Int(26);timing.stp_recovery_tau=Float(133.86706114603837);working_memory.recurrent_strength=Float(0.5395570216908951);memory.weight_clamp=Float(1.4241802162547084);curiosity.habituation_rate=Float(0.9038482686527651);competition.strength=Float(0.11041805045921776);curiosity.scale=Float(0.11350991295499491);homeostasis.homeo_interval=Int(6);learning.stdp_a_plus=Float(0.027132421315678498);memory.capture_threshold=Float(0.10021312385802464);network.initial_threshold=Float(0.19649520323064534);stp.use_fraction=Float(0.10000278925290396);energy.recovery_rate=Float(5.902632263699228);memory.consolidation_rate=Float(0.0030737785545116706);network.initial_exc_weight=Float(0.07769421788344491);learning.ltp_ltd_ratio=Float(1.4682276915917702);predictive.inference_iterations=Int(3);learning.trace_increment=Float(0.06288291323298656);sleep.replay_noise=Float(0.05301140839769771);timing.stdp_tau_plus=Float(37.151447107817845);homeostasis.memory_alpha=Float(0.038212420716465544);competition.interval=Int(6);predictive.state_learning_rate=Float(0.16507921523299982)"
25,0.614991,647,Completed,"timing.refractory_period=Int(6);network.initial_threshold=Float(0.13503016886185626);timing.stdp_tau_plus=Float(20.39797780578909);homeostasis.homeo_interval=Int(1);sleep.interval=Int(2830);homeostasis.meta_threshold=Float(0.09074391100805809);working_memory.decay_rate=Float(0.03279757448304388);competition.interval=Int(12);energy.cost_fire_ratio=Float(0.038907591511706724);homeostasis.target_firing_rate=Float(0.10937357306465822);learning.stdp_a_plus=Float(0.01968186121403283);memory.dopamine_sensitivity=Float(2.022880061534904);homeostasis.meta_alpha=Float(0.013687875049348892);memory.weight_clamp=Float(2.832518659958737);learning.istdp_rate=Float(0.004748806416464226);energy.max_energy=Float(100.41366218366048);network.inhibitory_ratio=Float(0.23412062668570335);predictive.state_learning_rate=Float(0.22811947645110067);homeostasis.homeo_eta=Float(0.1916086901262423);learning.stdp_a_minus=Float(0.03552191812044986);competition.strength=Float(0.13914137688445427);network.initial_inh_weight=Float(0.49581386581897124);timing.stp_recovery_tau=Float(63.52226868353837);learning.ltp_ltd_ratio=Float(1.32563765075189);learning.weight_decay=Float(0.00211929289220583);energy.plasticity_cost_factor=Float(0.05360531642418479);memory.consolidation_rate=Float(0.0007699960381188422);homeostasis.memory_alpha=Float(0.015187382069459972);timing.eligibility_trace_tau=Float(173.63689102317133);curiosity.surprise_threshold=Float(0.049947662427776415);memory.tag_decay_rate=Float(0.0037826049865182965);curiosity.habituation_rate=Float(0.9387576295311464);working_memory.capacity=Int(5);working_memory.recurrent_strength=Float(0.6813092936136083);sleep.replay_noise=Float(0.07538381050000521);timing.stdp_window=Int(42);energy.recovery_rate=Float(9.764674667447032);learning.base_learning_rate=Float(0.013223298831196339);memory.capture_threshold=Float(0.05670764455727945);curiosity.scale=Float(0.1673986611858473);predictive.inference_iterations=Int(4);timing.stdp_tau_minus=Float(24.411931222866272);learning.trace_increment=Float(0.10767246267238456);network.initial_exc_weight=Float(0.07434228389159364);stp.use_fraction=Float(0.06704284025287321)"
26,0.643550,472,Completed,"network.initial_threshold=Float(0.2275818131229798);curiosity.scale=Float(0.059971250542432825);homeostasis.homeo_eta=Float(0.07315247652194287);learning.trace_increment=Float(0.14174048844532589);learning.istdp_rate=Float(0.0006612689384867599);learning.ltp_ltd_ratio=Float(1.1188645002243258);network.initial_inh_weight=Float(0.636850688778062);predictive.inference_iterations=Int(2);sleep.interval=Int(2459);homeostasis.meta_threshold=Float(0.09482859636070873);homeostasis.memory_alpha=Float(0.031033229453264092);homeostasis.homeo_interval=Int(2);memory.tag_decay_rate=Float(0.017165480815378362);energy.recovery_rate=Float(11.368410643741583);memory.dopamine_sensitivity=Float(3.6484661010672492);curiosity.habituation_rate=Float(0.9248482507972159);homeostasis.target_firing_rate=Float(0.03103822283936623);network.inhibitory_ratio=Float(0.20166189495978457);timing.stdp_tau_minus=Float(17.35033290631844);energy.cost_fire_ratio=Float(0.027113907345829975);network.initial_exc_weight=Float(0.07382548867115413);stp.use_fraction=Float(0.05468606548492938);competition.interval=Int(9);energy.plasticity_cost_factor=Float(0.040571818631275514);working_memory.decay_rate=Float(0.031237586936037426);competition.strength=Float(0.1842276955219516);learning.stdp_a_minus=Float(0.04115496028544264);curiosity.surprise_threshold=Float(0.02914055558041217);timing.stdp_window=Int(10);memory.capture_threshold=Float(0.14336781981246727);learning.stdp_a_plus=Float(0.009176933865104087);timing.eligibility_trace_tau=Float(248.49867757840516);working_memory.recurrent_strength=Float(0.6740878068898077);energy.max_energy=Float(109.64688037281084);timing.refractory_period=Int(6);homeostasis.meta_alpha=Float(0.02187948648256238);memory.weight_clamp=Float(2.660816165073965);sleep.replay_noise=Float(0.058454485130136485);timing.stdp_tau_plus=Float(45.27068262111179);timing.stp_recovery_tau=Float(126.25769033940921);learning.weight_decay=Float(0.004627521220361236);learning.base_learning_rate=Float(0.04355003310729518);memory.consolidation_rate=Float(0.004761680758013782);predictive.state_learning_rate=Float(0.07632803394839355);working_memory.capacity=Int(6)"
27,0.652722,541,Completed,"energy.plasticity_cost_factor=Float(0.06618764571756768);memory.consolidation_rate=Float(0.0022119717367254134);energy.cost_fire_ratio=Float(0.06413138484445664);network.initial_inh_weight=Float(0.6926185908710162);timing.stdp_tau_plus=Float(49.864803331406975);curiosity.habituation_rate=Float(0.9435852747702937);timing.stdp_window=Int(30);network.inhibitory_ratio=Float(0.12318948780260736);working_memory.recurrent_strength=Float(0.7105591695431059);learning.stdp_a_plus=Float(0.049554360231280875);timing.stdp_tau_minus=Float(19.289461845599455);learning.stdp_a_minus=Float(0.021879839531816506);sleep.replay_noise=Float(0.04899996014055795);working_memory.capacity=Int(6);homeostasis.meta_threshold=Float(0.13640004644086584);homeostasis.homeo_eta=Float(0.1341810289617118);homeostasis.memory_alpha=Float(0.014082432813961626);memory.tag_decay_rate=Float(0.01251269202737899);curiosity.surprise_threshold=Float(0.04734580031185081);working_memory.decay_rate=Float(0.015526099904795667);learning.istdp_rate=Float(0.00421428027847183);curiosity.scale=Float(0.11902211278421387);predictive.state_learning_rate=Float(0.04938895655083213);competition.strength=Float(0.16553959494119969);learning.weight_decay=Float(0.002535903031249974);memory.weight_clamp=Float(2.860513378367879);competition.interval=Int(9);energy.recovery_rate=Float(11.890299428927317);memory.dopamine_sensitivity=Float(5.441254655234808);network.initial_threshold=Float(0.2581396409678598);homeostasis.homeo_interval=Int(2);stp.use_fraction=Float(0.1710563567283229);timing.stp_recovery_tau=Float(84.27234042535358);sleep.interval=Int(1974);learning.ltp_ltd_ratio=Float(2.4514388478015174);homeostasis.meta_alpha=Float(0.016970662040163453);network.initial_exc_weight=Float(0.04032611157752716);timing.eligibility_trace_tau=Float(217.0037822255408);timing.refractory_period=Int(7);energy.max_energy=Float(109.46175961509854);learning.base_learning_rate=Float(0.02184978278769408);learning.trace_increment=Float(0.12783360257228688);predictive.inference_iterations=Int(4);homeostasis.target_firing_rate=Float(0.06680905070081564);memory.capture_threshold=Float(0.12869809861963105)"
28,0.627856,576,Completed,"curiosity.surprise_threshold=Float(0.03575711085758105);memory.capture_threshold=Float(0.08968171927604865);homeostasis.homeo_eta=Float(0.06291642532751812);learning.istdp_rate=Float(0.0012910492176867671);memory.weight_clamp=Float(2.619205366265775);memory.tag_decay_rate=Float(0.020500590028124998);predictive.state_learning_rate=Float(0.069114510132725);timing.eligibility_trace_tau=Float(270.9204152507988);timing.stdp_tau_minus=Float(24.69902391654882);timing.stdp_tau_plus=Float(33.341627405803095);homeostasis.homeo_interval=Int(5);memory.consolidation_rate=Float(0.004003752252623382);energy.max_energy=Float(85.01329972292606);energy.recovery_rate=Float(2.191191615814155);sleep.replay_noise=Float(0.013331177472912514);homeostasis.meta_alpha=Float(0.012099464351101655);memory.dopamine_sensitivity=Float(4.899601967516262);curiosity.habituation_rate=Float(0.9126303115141648);working_memory.recurrent_strength=Float(0.6650308260729143);curiosity.scale=Float(0.051766623047126134);competition.interval=Int(10);network.initial_inh_weight=Float(0.7488821257485268);network.initial_threshold=Float(0.2701240119920401);homeostasis.target_firing_rate=Float(0.041377782842930824);sleep.interval=Int(562);stp.use_fraction=Float(0.15111885863615174);homeostasis.meta_threshold=Float(0.09757898447513091);timing.stdp_window=Int(48);learning.stdp_a_minus=Float(0.03745131416978578);timing.refractory_period=Int(7);timing.stp_recovery_tau=Float(150.28776354163134);learning.ltp_ltd_ratio=Float(2.4100277750776216);energy.cost_fire_ratio=Float(0.018111785829093258);predictive.inference_iterations=Int(2);network.inhibitory_ratio=Float(0.19150881469052028);energy.plasticity_cost_factor=Float(0.01081793632144526);learning.base_learning_rate=Float(0.015873323373234206);competition.strength=Float(0.1271081845339174);homeostasis.memory_alpha=Float(0.051918329979972526);working_memory.capacity=Int(6);learning.trace_increment=Float(0.10049808883352626);learning.weight_decay=Float(0.0036048221815737948);network.initial_exc_weight=Float(0.07088121435625507);working_memory.decay_rate=Float(0.010175049809081259);learning.stdp_a_plus=Float(0.0017818257337859425)"
29,0.654183,603,Completed,"energy.recovery_rate=Float(2.1443718860727667);memory.weight_clamp=Float(2.5436872349920883);energy.plasticity_cost_factor=Float(0.0859394757137493);curiosity.surprise_threshold=Float(0.022143747235914637);learning.istdp_rate=Float(0.0021524910903425168);homeostasis.homeo_eta=Float(0.09991126038364863);predictive.inference_iterations=Int(2);energy.max_energy=Float(107.61940472471048);memory.dopamine_sensitivity=Float(3.8803199573606997);competition.strength=Float(0.1363888003016796);predictive.state_learning_rate=Float(0.02279506664555405);learning.stdp_a_plus=Float(0.009121140105910867);memory.capture_threshold=Float(0.09348832649260022);timing.refractory_period=Int(4);curiosity.habituation_rate=Float(0.9128803311297392);learning.trace_increment=Float(0.16787786116308484);timing.stdp_tau_minus=Float(14.566564697205687);curiosity.scale=Float(0.13892169013594316);working_memory.decay_rate=Float(0.010853574061965006);network.initial_threshold=Float(0.20904277248984268);network.initial_exc_weight=Float(0.04441083233440547);network.initial_inh_weight=Float(0.4151144135080078);learning.ltp_ltd_ratio=Float(2.3451929898804966);learning.base_learning_rate=Float(0.009373241111490235);competition.interval=Int(11);timing.eligibility_trace_tau=Float(86.31144840882892);homeostasis.memory_alpha=Float(0.023214658393574568);homeostasis.meta_threshold=Float(0.07699088858836119);homeostasis.target_firing_rate=Float(0.05428576856485702);energy.cost_fire_ratio=Float(0.01367250444453035);homeostasis.homeo_interval=Int(6);sleep.interval=Int(2556);timing.stdp_tau_plus=Float(34.852597321116505);timing.stdp_window=Int(38);memory.consolidation_rate=Float(0.0019764070218374038);memory.tag_decay_rate=Float(0.014849476320168347);learning.weight_decay=Float(0.00033673673052963263);network.inhibitory_ratio=Float(0.15143829110344834);homeostasis.meta_alpha=Float(0.00582074672235659);sleep.replay_noise=Float(0.09426564125676305);stp.use_fraction=Float(0.15017525692241623);timing.stp_recovery_tau=Float(105.35525527208932);learning.stdp_a_minus=Float(0.03256326671516599);working_memory.capacity=Int(3);working_memory.recurrent_strength=Float(0.5180294096046196)"
30,0.638960,544,Completed,"learning.stdp_a_plus=Float(0.04464610544351072);curiosity.habituation_rate=Float(0.93713159733129);working_memory.capacity=Int(3);homeostasis.homeo_eta=Float(0.047861159257092785);network.initial_threshold=Float(0.2186008794509342);memory.tag_decay_rate=Float(0.019867401730471156);sleep.replay_noise=Float(0.04157097421855921);competition.interval=Int(12);curiosity.scale=Float(0.10786257808279771);homeostasis.memory_alpha=Float(0.02323922007303667);memory.weight_clamp=Float(2.803899350996106);memory.consolidation_rate=Float(0.004579209930747564);energy.plasticity_cost_factor=Float(0.10269877496005472);sleep.interval=Int(4725);learning.stdp_a_minus=Float(0.029924140116182194);timing.refractory_period=Int(2);curiosity.surprise_threshold=Float(0.0349808421202425);competition.strength=Float(0.17510446544622643);learning.trace_increment=Float(0.11535752776902111);memory.dopamine_sensitivity=Float(1.7748868422989936);timing.stp_recovery_tau=Float(79.69679388443399);learning.base_learning_rate=Float(0.013141321804407361);network.inhibitory_ratio=Float(0.24968998039832574);homeostasis.meta_threshold=Float(0.12010402986083739);working_memory.decay_rate=Float(0.022433816193936817);homeostasis.target_firing_rate=Float(0.12783506358457614);energy.recovery_rate=Float(8.640528386375058);energy.max_energy=Float(64.38693986609275);timing.stdp_window=Int(27);energy.cost_fire_ratio=Float(0.011110831792724978);network.initial_exc_weight=Float(0.03510266759551658);predictive.inference_iterations=Int(1);stp.use_fraction=Float(0.08170293087179376);network.initial_inh_weight=Float(0.6672318412846028);homeostasis.homeo_interval=Int(7);timing.stdp_tau_plus=Float(37.11572377176856);learning.ltp_ltd_ratio=Float(1.4853232250281896);learning.weight_decay=Float(0.001161858918047943);homeostasis.meta_alpha=Float(0.019082090627886846);working_memory.recurrent_strength=Float(0.5517920471964851);timing.stdp_tau_minus=Float(24.418011444950945);predictive.state_learning_rate=Float(0.049137868713386795);memory.capture_threshold=Float(0.17185391728343766);timing.eligibility_trace_tau=Float(161.3242812597482);learning.istdp_rate=Float(0.0034745455323193565)"
31,0.642443,916,Completed,"homeostasis.memory_alpha=Float(0.016353433025384657);network.initial_threshold=Float(0.2373995830624829);working_memory.capacity=Int(4);homeostasis.homeo_interval=Int(4);energy.max_energy=Float(66.41710802596461);sleep.interval=Int(1806);curiosity.habituation_rate=Float(0.901322977246559);homeostasis.target_firing_rate=Float(0.1269500194343156);learning.trace_increment=Float(0.15800405343948026);learning.weight_decay=Float(0.0030786537578186613);energy.cost_fire_ratio=Float(0.06167701500739833);homeostasis.homeo_eta=Float(0.17813430478287265);learning.base_learning_rate=Float(0.04523983447026458);network.inhibitory_ratio=Float(0.2458527512722306);network.initial_exc_weight=Float(0.0559773927032895);stp.use_fraction=Float(0.13284780419963593);learning.stdp_a_plus=Float(0.0368979725639564);timing.stdp_tau_minus=Float(16.738651148448383);memory.capture_threshold=Float(0.09586045736117765);timing.stdp_tau_plus=Float(28.78491917363948);working_memory.decay_rate=Float(0.012207921516897138);learning.stdp_a_minus=Float(0.04796890944311603);network.initial_inh_weight=Float(0.46288034100152564);timing.stp_recovery_tau=Float(75.9244668474245);homeostasis.meta_threshold=Float(0.16097654860023797);learning.ltp_ltd_ratio=Float(1.1923277387843298);predictive.inference_iterations=Int(4);learning.istdp_rate=Float(0.0033381763181039546);timing.refractory_period=Int(4);timing.stdp_window=Int(44);sleep.replay_noise=Float(0.10297445953892881);competition.interval=Int(7);homeostasis.meta_alpha=Float(0.020299532849411373);curiosity.surprise_threshold=Float(0.02352861240076102);competition.strength=Float(0.2630478353619221);curiosity.scale=Float(0.1348373850236734);memory.weight_clamp=Float(2.437976397908753);predictive.state_learning_rate=Float(0.07562916552779013);energy.plasticity_cost_factor=Float(0.0790394595263152);memory.tag_decay_rate=Float(0.019660505578308486);energy.recovery_rate=Float(1.6454816015077478);timing.eligibility_trace_tau=Float(163.7324207960005);working_memory.recurrent_strength=Float(0.5517927118814068);memory.consolidation_rate=Float(0.003674833745387111);memory.dopamine_sensitivity=Float(3.71859232795392)"
32,0.630505,550,Completed,"homeostasis.meta_alpha=Float(0.019852166732971598);homeostasis.meta_threshold=Float(0.09110868986256157);learning.stdp_a_minus=Float(0.038048599317448355);energy.recovery_rate=Float(8.05743206642974);timing.stdp_tau_minus=Float(8.926908561011523);timing.stp_recovery_tau=Float(56.43308292059998);working_memory.recurrent_strength=Float(0.544665844900223);competition.interval=Int(10);learning.weight_decay=Float(0.0010602722069784703);predictive.inference_iterations=Int(1);memory.consolidation_rate=Float(0.002132251203347056);competition.strength=Float(0.19282238867432402);homeostasis.homeo_interval=Int(2);learning.base_learning_rate=Float(0.015221620288729112);learning.istdp_rate=Float(0.0048856005432982);timing.stdp_window=Int(35);working_memory.decay_rate=Float(0.015382332711103917);homeostasis.target_firing_rate=Float(0.06193183069395177);memory.weight_clamp=Float(1.8106698963815975);learning.trace_increment=Float(0.12484268649128329);sleep.replay_noise=Float(0.0933651794989978);energy.plasticity_cost_factor=Float(0.08358671496007282);memory.tag_decay_rate=Float(0.007891803817099845);timing.stdp_tau_plus=Float(31.720605302071338);network.initial_exc_weight=Float(0.03940990664283976);working_memory.capacity=Int(4);energy.max_energy=Float(72.03687745426708);curiosity.surprise_threshold=Float(0.01697251304610924);homeostasis.memory_alpha=Float(0.027839513890873527);memory.dopamine_sensitivity=Float(1.060293692876653);homeostasis.homeo_eta=Float(0.11676302833174425);curiosity.habituation_rate=Float(0.9089821422169875);network.initial_threshold=Float(0.25222610201505624);sleep.interval=Int(4168);memory.capture_threshold=Float(0.15059452006840018);predictive.state_learning_rate=Float(0.24439262757180089);stp.use_fraction=Float(0.15853387691512094);energy.cost_fire_ratio=Float(0.038018119658347706);timing.eligibility_trace_tau=Float(161.251178805542);learning.stdp_a_plus=Float(0.003919044465273396);network.initial_inh_weight=Float(0.2898583989101132);network.inhibitory_ratio=Float(0.15865484032748614);timing.refractory_period=Int(2);learning.ltp_ltd_ratio=Float(1.7708300242132577);curiosity.scale=Float(0.012655422858115151)"
33,0.614968,855,Completed,"learning.weight_decay=Float(0.004915650705300656);sleep.interval=Int(1578);energy.plasticity_cost_factor=Float(0.0396226828381472);learning.ltp_ltd_ratio=Float(2.4074760513397577);homeostasis.meta_threshold=Float(0.16199097908381163);stp.use_fraction=Float(0.10238407822381335);predictive.state_learning_rate=Float(0.059705621972611554);network.inhibitory_ratio=Float(0.18268635253950172);curiosity.scale=Float(0.20279038885440454);homeostasis.memory_alpha=Float(0.02650456118199615);memory.consolidation_rate=Float(0.0003414333689355835);memory.tag_decay_rate=Float(0.0068994944772914745);competition.interval=Int(10);memory.capture_threshold=Float(0.10053105287964714);energy.cost_fire_ratio=Float(0.03339819850013549);learning.istdp_rate=Float(0.004489984029575714);learning.stdp_a_minus=Float(0.01766182830339806);homeostasis.target_firing_rate=Float(0.12759097712989687);memory.weight_clamp=Float(2.7504179006792646);curiosity.habituation_rate=Float(0.9449551385894779);competition.strength=Float(0.20574223597202038);homeostasis.homeo_interval=Int(5);memory.dopamine_sensitivity=Float(3.1347939705324346);curiosity.surprise_threshold=Float(0.03735779499201053);network.initial_exc_weight=Float(0.06678109094891257);predictive.inference_iterations=Int(2);network.initial_threshold=Float(0.23579073942634063);learning.base_learning_rate=Float(0.0349012054297843);homeostasis.meta_alpha=Float(0.013917603059419806);sleep.replay_noise=Float(0.06209841936177071);timing.eligibility_trace_tau=Float(70.62998883673689);timing.stdp_tau_minus=Float(25.105913043978138);timing.stdp_window=Int(31);energy.recovery_rate=Float(12.983216415155496);homeostasis.homeo_eta=Float(0.23485609589257653);learning.stdp_a_plus=Float(0.01437872637211781);learning.trace_increment=Float(0.15424066174408435);timing.refractory_period=Int(3);timing.stp_recovery_tau=Float(82.00232616672346);energy.max_energy=Float(81.98024432220967);timing.stdp_tau_plus=Float(48.86183728670279);working_memory.capacity=Int(6);network.initial_inh_weight=Float(0.20272842969343263);working_memory.decay_rate=Float(0.012463068399220487);working_memory.recurrent_strength=Float(0.645565930054422)"
34,0.630118,568,Completed,"learning.istdp_rate=Float(0.0017634946244916637);homeostasis.homeo_interval=Int(7);predictive.inference_iterations=Int(3);network.initial_inh_weight=Float(0.4088660978034292);sleep.interval=Int(1080);timing.eligibility_trace_tau=Float(154.8941824014518);timing.stdp_window=Int(28);homeostasis.homeo_eta=Float(0.016936858810236877);memory.weight_clamp=Float(2.7326985359500857);working_memory.decay_rate=Float(0.014061084614149549);timing.stdp_tau_minus=Float(21.289937336996648);network.inhibitory_ratio=Float(0.12018680705693244);sleep.replay_noise=Float(0.09500811678939687);curiosity.scale=Float(0.2072966940787846);homeostasis.target_firing_rate=Float(0.08602910018433563);timing.refractory_period=Int(2);homeostasis.meta_alpha=Float(0.003212840376005704);learning.weight_decay=Float(0.0002634156080808993);timing.stp_recovery_tau=Float(151.41762301824465);stp.use_fraction=Float(0.1457354458155426);homeostasis.meta_threshold=Float(0.162233755554127);timing.stdp_tau_plus=Float(49.68669666901387);network.initial_threshold=Float(0.2460701837544493);learning.base_learning_rate=Float(0.04034806809093525);homeostasis.memory_alpha=Float(0.005523341732454333);working_memory.capacity=Int(7);energy.recovery_rate=Float(5.787266626206056);memory.consolidation_rate=Float(0.002633245271987572);memory.capture_threshold=Float(0.06355315221323472);energy.max_energy=Float(104.85221620296412);energy.plasticity_cost_factor=Float(0.08666920230413534);network.initial_exc_weight=Float(0.033454367156013465);predictive.state_learning_rate=Float(0.11173262253211173);working_memory.recurrent_strength=Float(0.6816426909369516);learning.trace_increment=Float(0.13765692946912184);learning.stdp_a_minus=Float(0.027137359759103825);curiosity.surprise_threshold=Float(0.01031963221410281);energy.cost_fire_ratio=Float(0.056118055327357266);learning.ltp_ltd_ratio=Float(1.0448382184945135);competition.interval=Int(5);learning.stdp_a_plus=Float(0.005503091194551227);memory.dopamine_sensitivity=Float(4.311062524866094);competition.strength=Float(0.2771047720166633);curiosity.habituation_rate=Float(0.9226565034877641);memory.tag_decay_rate=Float(0.011572317241824306)"
