trial,score,duration_ms,status,config
10,0.587985,1,Completed,"curiosity.habituation_rate=Float(0.9431387327805019);curiosity.scale=Float(0.1537716308384602);homeostasis.target_firing_rate=Float(0.0970789348024593);energy.recovery_rate=Float(12.869133242375481);learning.stdp_a_plus=Float(0.03309348748440237);network.initial_inh_weight=Float(0.38626967637945653);learning.base_learning_rate=Float(0.04610152327085415);stp.use_fraction=Float(0.11998832880519059);homeostasis.homeo_interval=Int(6);timing.stdp_tau_plus=Float(48.06218509517195);curiosity.surprise_threshold=Float(0.046348863896063734);learning.stdp_a_minus=Float(0.04216269704959418);network.initial_threshold=Float(0.25713798314266323);learning.ltp_ltd_ratio=Float(1.2776461910171542);memory.dopamine_sensitivity=Float(2.620775065995002);homeostasis.memory_alpha=Float(0.030203362699878257);memory.weight_clamp=Float(2.3754025114177266);working_memory.capacity=Int(5);predictive.state_learning_rate=Float(0.214360838288991);network.inhibitory_ratio=Float(0.19126085941476303);energy.cost_fire_ratio=Float(0.05010038037786735);learning.trace_increment=Float(0.08521336336508704);timing.stdp_window=Int(44);memory.tag_decay_rate=Float(0.00276073754922504);timing.stp_recovery_tau=Float(174.17484531741934);learning.weight_decay=Float(0.003047399145415379);memory.consolidation_rate=Float(0.004567158404171272);competition.strength=Float(0.17326514946140004);homeostasis.homeo_eta=Float(0.16098584944405264);homeostasis.meta_threshold=Float(0.08468120552941254);learning.istdp_rate=Float(0.0012107159353351958);network.initial_exc_weight=Float(0.051560842013349956);timing.eligibility_trace_tau=Float(130.7041965496503);timing.refractory_period=Int(7);timing.stdp_tau_minus=Float(20.09606286536345)"
11,0.315588,1,Completed,"timing.eligibility_trace_tau=Float(249.21944665238715);timing.stdp_tau_plus=Float(41.731270659186706);energy.cost_fire_ratio=Float(0.017283889508639436);memory.weight_clamp=Float(1.7252429045562732);learning.base_learning_rate=Float(0.015230683871132945);homeostasis.homeo_eta=Float(0.2519464440904433);learning.trace_increment=Float(0.12977812558640217);network.inhibitory_ratio=Float(0.2485258014519992);curiosity.scale=Float(0.20852320912725367);learning.stdp_a_minus=Float(0.047702434634487714);predictive.state_learning_rate=Float(0.08451573469548386);competition.strength=Float(0.2249436610669232);homeostasis.memory_alpha=Float(0.009142557903924622);learning.ltp_ltd_ratio=Float(1.9874006172147114);network.initial_threshold=Float(0.2776746846217836);learning.weight_decay=Float(0.003638826618820622);homeostasis.homeo_interval=Int(6);homeostasis.meta_threshold=Float(0.1204712890601883);stp.use_fraction=Float(0.11952227612946235);network.initial_inh_weight=Float(0.5840693751545785);working_memory.capacity=Int(6);curiosity.habituation_rate=Float(0.935022957017185);timing.stp_recovery_tau=Float(139.28714135877954);learning.stdp_a_plus=Float(0.03216599542977428);timing.stdp_tau_minus=Float(25.53694565676547);timing.stdp_window=Int(43);homeostasis.target_firing_rate=Float(0.07915583694101214);timing.refractory_period=Int(6);memory.tag_decay_rate=Float(0.0035619340137489916);memory.dopamine_sensitivity=Float(2.4518679069475895);energy.recovery_rate=Float(5.9655431744096665);learning.istdp_rate=Float(0.00330676526210894);network.initial_exc_weight=Float(0.0676120534929475);memory.consolidation_rate=Float(0.0027080540932966526);curiosity.surprise_threshold=Float(0.033843283397109084)"
12,0.544064,1,Completed,"homeostasis.homeo_eta=Float(0.17191569036150253);memory.weight_clamp=Float(1.2356475657400785);energy.cost_fire_ratio=Float(0.06927097917051775);learning.stdp_a_plus=Float(0.045816448813727234);learning.weight_decay=Float(0.003141575131994108);memory.dopamine_sensitivity=Float(1.8770055425998302);network.initial_threshold=Float(0.1729060154577964);timing.refractory_period=Int(7);working_memory.capacity=Int(6);curiosity.surprise_threshold=Float(0.04561929294993619);timing.eligibility_trace_tau=Float(99.25153236818768);network.initial_inh_weight=Float(0.6810412886042709);learning.base_learning_rate=Float(0.02418635271028298);network.inhibitory_ratio=Float(0.2364610203626708);homeostasis.target_firing_rate=Float(0.11471229839714066);timing.stdp_tau_plus=Float(36.16061554433792);homeostasis.homeo_interval=Int(9);homeostasis.memory_alpha=Float(0.04404065723392196);learning.trace_increment=Float(0.1052870456723699);stp.use_fraction=Float(0.1678773590638017);timing.stp_recovery_tau=Float(173.8007204080468);competition.strength=Float(0.26137200960921403);timing.stdp_window=Int(23);learning.stdp_a_minus=Float(0.04843085876233663);energy.recovery_rate=Float(12.471691249746756);learning.istdp_rate=Float(0.0014941038875361217);network.initial_exc_weight=Float(0.07537942779375693);curiosity.scale=Float(0.0552578263881751);curiosity.habituation_rate=Float(0.921418221535957);learning.ltp_ltd_ratio=Float(1.6288786466766332);memory.tag_decay_rate=Float(0.010259608916998751);homeostasis.meta_threshold=Float(0.16543070155089507);timing.stdp_tau_minus=Float(16.40166470464358);predictive.state_learning_rate=Float(0.12231759266283306);memory.consolidation_rate=Float(0.0029223286119341688)"
13,0.609190,1,Completed,"curiosity.habituation_rate=Float(0.9469184302380118);memory.consolidation_rate=Float(0.003909851127865224);energy.recovery_rate=Float(2.716290597272173);learning.stdp_a_plus=Float(0.03093768480162548);curiosity.surprise_threshold=Float(0.043026893139357425);network.initial_inh_weight=Float(0.7513370446048996);timing.stp_recovery_tau=Float(138.79618831882163);learning.ltp_ltd_ratio=Float(1.4100335159828035);timing.stdp_tau_minus=Float(15.685806985871356);timing.eligibility_trace_tau=Float(257.0680400256691);timing.refractory_period=Int(1);predictive.state_learning_rate=Float(0.2285650499068585);memory.dopamine_sensitivity=Float(1.5627836730710194);learning.weight_decay=Float(0.0018230257262226723);stp.use_fraction=Float(0.158368454584472);network.initial_exc_weight=Float(0.07069902936478588);learning.base_learning_rate=Float(0.03214811153713337);homeostasis.memory_alpha=Float(0.03479116758326794);timing.stdp_tau_plus=Float(45.015288315484135);timing.stdp_window=Int(20);homeostasis.target_firing_rate=Float(0.11077495213150394);competition.strength=Float(0.13444901491386096);learning.stdp_a_minus=Float(0.034009282444373075);working_memory.capacity=Int(5);energy.cost_fire_ratio=Float(0.07714183326976881);learning.trace_increment=Float(0.139039850593321);network.initial_threshold=Float(0.2890391964905521);homeostasis.meta_threshold=Float(0.1686412129012498);homeostasis.homeo_eta=Float(0.16735237037934184);memory.tag_decay_rate=Float(0.01648422270675288);curiosity.scale=Float(0.18303911926062758);homeostasis.homeo_interval=Int(8);memory.weight_clamp=Float(2.974433782970168);network.inhibitory_ratio=Float(0.2128600282624504);learning.istdp_rate=Float(0.0008727099356876477)"
14,0.319836,0,Completed,"homeostasis.homeo_eta=Float(0.143651017677889);learning.istdp_rate=Float(0.0025020091373710914);timing.stp_recovery_tau=Float(93.34245733761752);curiosity.scale=Float(0.25428650636558575);learning.base_learning_rate=Float(0.031208300861345677);timing.refractory_period=Int(6);learning.stdp_a_minus=Float(0.03914835538066653);energy.cost_fire_ratio=Float(0.028577112955641255);homeostasis.homeo_interval=Int(8);network.initial_threshold=Float(0.22610276893854672);curiosity.surprise_threshold=Float(0.03839119169125129);memory.tag_decay_rate=Float(0.021861926517184344);learning.weight_decay=Float(0.003370731679022017);timing.stdp_tau_minus=Float(23.172711346571496);learning.trace_increment=Float(0.12983044152609782);network.initial_exc_weight=Float(0.05646958698436376);network.initial_inh_weight=Float(0.6692277408133325);timing.stdp_window=Int(32);learning.ltp_ltd_ratio=Float(2.3146819067920283);stp.use_fraction=Float(0.13006463591709377);timing.stdp_tau_plus=Float(46.81416522637339);competition.strength=Float(0.28365086274772205);predictive.state_learning_rate=Float(0.1769927040154563);energy.recovery_rate=Float(8.538821088042766);homeostasis.target_firing_rate=Float(0.0856545494579837);learning.stdp_a_plus=Float(0.004160692604761733);timing.eligibility_trace_tau=Float(164.89839046609086);memory.weight_clamp=Float(2.0964398870934824);memory.consolidation_rate=Float(0.004289600197223389);curiosity.habituation_rate=Float(0.9147952770797525);homeostasis.memory_alpha=Float(0.017731875915250713);homeostasis.meta_threshold=Float(0.07553842863429767);memory.dopamine_sensitivity=Float(4.1954206631508235);network.inhibitory_ratio=Float(0.16318876465391108);working_memory.capacity=Int(5)"
15,0.534220,1,Completed,"network.initial_inh_weight=Float(0.7296821660431293);timing.stp_recovery_tau=Float(144.75761176896225);competition.strength=Float(0.17653246849694582);learning.base_learning_rate=Float(0.04297923041926214);curiosity.habituation_rate=Float(0.9433021382154669);curiosity.surprise_threshold=Float(0.04077515577566231);learning.istdp_rate=Float(0.0045848862559499425);energy.cost_fire_ratio=Float(0.01789122149997652);learning.stdp_a_plus=Float(0.038373156174172925);learning.trace_increment=Float(0.09391886306552191);timing.refractory_period=Int(7);network.initial_exc_weight=Float(0.0707882962470847);homeostasis.meta_threshold=Float(0.1453528557660414);curiosity.scale=Float(0.23237383978263798);learning.weight_decay=Float(0.0020762364458679775);stp.use_fraction=Float(0.13935236397417083);network.inhibitory_ratio=Float(0.18371951675129114);timing.eligibility_trace_tau=Float(139.28035871109003);timing.stdp_tau_minus=Float(19.737722664079097);timing.stdp_tau_plus=Float(53.553892824229294);working_memory.capacity=Int(3);homeostasis.memory_alpha=Float(0.035525994418544225);homeostasis.homeo_eta=Float(0.03353373115266062);learning.stdp_a_minus=Float(0.04520148139381816);predictive.state_learning_rate=Float(0.18063025532770677);memory.dopamine_sensitivity=Float(2.9435826006679755);learning.ltp_ltd_ratio=Float(2.4741083692000503);homeostasis.target_firing_rate=Float(0.09716651329471881);homeostasis.homeo_interval=Int(10);timing.stdp_window=Int(50);network.initial_threshold=Float(0.13773947023733973);memory.weight_clamp=Float(2.51540407853094);energy.recovery_rate=Float(6.484935555021496);memory.consolidation_rate=Float(0.0011588971082723927);memory.tag_decay_rate=Float(0.012736539137022697)"
16,0.644402,1,Completed,"homeostasis.target_firing_rate=Float(0.06242471701754833);network.initial_inh_weight=Float(0.5063495738446595);homeostasis.homeo_eta=Float(0.07175488468533261);timing.stp_recovery_tau=Float(121.6850405609433);homeostasis.homeo_interval=Int(4);curiosity.habituation_rate=Float(0.9355418606518167);network.initial_threshold=Float(0.2563055569669943);stp.use_fraction=Float(0.11726292958885035);timing.stdp_window=Int(20);energy.recovery_rate=Float(4.189859512073421);learning.stdp_a_plus=Float(0.04839232197552741);curiosity.surprise_threshold=Float(0.04159407005007241);memory.consolidation_rate=Float(0.0032113394842509507);network.inhibitory_ratio=Float(0.1848015324410055);timing.stdp_tau_plus=Float(54.59713309644655);competition.strength=Float(0.2814496206542127);learning.istdp_rate=Float(0.0011614153970175925);memory.dopamine_sensitivity=Float(2.3615034616928323);energy.cost_fire_ratio=Float(0.06622731541195588);timing.refractory_period=Int(7);learning.trace_increment=Float(0.1326146956725546);homeostasis.memory_alpha=Float(0.02794574504903186);learning.base_learning_rate=Float(0.021626156750048083);learning.ltp_ltd_ratio=Float(1.5611629042684014);curiosity.scale=Float(0.21587289739304058);learning.weight_decay=Float(0.0026127343175333774);memory.weight_clamp=Float(2.0915788731285323);working_memory.capacity=Int(6);homeostasis.meta_threshold=Float(0.1667672777936718);learning.stdp_a_minus=Float(0.04683770661448076);predictive.state_learning_rate=Float(0.2265375361979328);network.initial_exc_weight=Float(0.06805791632925577);timing.stdp_tau_minus=Float(16.298492183279826);timing.eligibility_trace_tau=Float(164.9275808629877);memory.tag_decay_rate=Float(0.011711090268732769)"
17,0.333735,1,Completed,"energy.recovery_rate=Float(8.451128728559969);predictive.state_learning_rate=Float(0.20268261781024807);network.initial_exc_weight=Float(0.07403976886394428);curiosity.surprise_threshold=Float(0.02334686045496419);energy.cost_fire_ratio=Float(0.045633678048763816);memory.tag_decay_rate=Float(0.02332294593130307);learning.weight_decay=Float(0.004980780186338997);timing.stp_recovery_tau=Float(139.17974857361514);learning.trace_increment=Float(0.15349004397948507);timing.stdp_window=Int(51);homeostasis.homeo_interval=Int(6);memory.weight_clamp=Float(2.246200290798722);network.inhibitory_ratio=Float(0.15563920032131467);competition.strength=Float(0.276556909870486);learning.ltp_ltd_ratio=Float(2.011488091203265);learning.stdp_a_minus=Float(0.04044786843435091);timing.eligibility_trace_tau=Float(147.6448917523131);timing.stdp_tau_minus=Float(10.780259198690825);working_memory.capacity=Int(7);curiosity.habituation_rate=Float(0.905370502953271);curiosity.scale=Float(0.09193798526933834);network.initial_threshold=Float(0.14818490381543173);homeostasis.memory_alpha=Float(0.02738659459105381);homeostasis.meta_threshold=Float(0.12754885540985245);learning.stdp_a_plus=Float(0.034277923283464726);timing.stdp_tau_plus=Float(32.62714918065517);memory.dopamine_sensitivity=Float(2.205536200945623);homeostasis.target_firing_rate=Float(0.08913773256333957);network.initial_inh_weight=Float(0.613052725725121);stp.use_fraction=Float(0.1405120576127693);homeostasis.homeo_eta=Float(0.16486998786099022);memory.consolidation_rate=Float(0.0031100479705049766);timing.refractory_period=Int(8);learning.base_learning_rate=Float(0.01497866575419406);learning.istdp_rate=Float(0.0020418321598418597)"
18,0.595446,1,Completed,"energy.recovery_rate=Float(1.2130630836386846);timing.stp_recovery_tau=Float(139.0965843780657);homeostasis.homeo_interval=Int(6);curiosity.habituation_rate=Float(0.9329919277389981);network.initial_threshold=Float(0.2713042623762284);timing.stdp_window=Int(47);homeostasis.target_firing_rate=Float(0.07658569310945126);curiosity.surprise_threshold=Float(0.013753716472478982);homeostasis.meta_threshold=Float(0.12157044300613237);learning.trace_increment=Float(0.08191008367154518);competition.strength=Float(0.2810348155398469);memory.dopamine_sensitivity=Float(3.721006259490039);homeostasis.memory_alpha=Float(0.04366872028882352);stp.use_fraction=Float(0.17169766673392095);predictive.state_learning_rate=Float(0.17934613557750037);learning.base_learning_rate=Float(0.017855255861034446);network.initial_exc_weight=Float(0.05661321843429776);memory.weight_clamp=Float(2.002067188965638);memory.consolidation_rate=Float(0.00405159489362305);curiosity.scale=Float(0.19710761741434868);memory.tag_decay_rate=Float(0.006949392270285029);timing.refractory_period=Int(8);energy.cost_fire_ratio=Float(0.0509999388924334);learning.istdp_rate=Float(0.004894194251297553);learning.stdp_a_plus=Float(0.028287081952273634);network.initial_inh_weight=Float(0.5712654487395811);timing.eligibility_trace_tau=Float(209.24514385621183);timing.stdp_tau_minus=Float(16.214082876968682);learning.weight_decay=Float(0.004970447414605983);homeostasis.homeo_eta=Float(0.12839144070129643);network.inhibitory_ratio=Float(0.11828934869689153);timing.stdp_tau_plus=Float(37.48898919846141);working_memory.capacity=Int(5);learning.ltp_ltd_ratio=Float(2.449830466753298);learning.stdp_a_minus=Float(0.026530209849013532)"
19,0.642474,1,Completed,"timing.stdp_tau_plus=Float(34.0114090275046);curiosity.habituation_rate=Float(0.9374090024685509);timing.refractory_period=Int(9);timing.stdp_tau_minus=Float(20.572858626389145);timing.stdp_window=Int(37);energy.cost_fire_ratio=Float(0.017063165229527083);learning.weight_decay=Float(0.0035945423537549898);learning.base_learning_rate=Float(0.033072294292755496);memory.weight_clamp=Float(2.398923355480405);stp.use_fraction=Float(0.1651595355163234);timing.eligibility_trace_tau=Float(107.41899293088797);memory.tag_decay_rate=Float(0.012023532882338282);learning.istdp_rate=Float(0.0037423113338282124);curiosity.surprise_threshold=Float(0.040249790699512185);homeostasis.memory_alpha=Float(0.011120140407262403);homeostasis.meta_threshold=Float(0.14749736348108794);learning.stdp_a_plus=Float(0.034694976048938696);memory.consolidation_rate=Float(0.004354062487779666);homeostasis.target_firing_rate=Float(0.09736197896938817);memory.dopamine_sensitivity=Float(5.421192238903882);learning.ltp_ltd_ratio=Float(2.3397569324215306);network.initial_inh_weight=Float(0.25109438187235367);network.initial_exc_weight=Float(0.06489632103938989);energy.recovery_rate=Float(11.373731330589795);learning.stdp_a_minus=Float(0.0161590126953458);network.inhibitory_ratio=Float(0.21034328360351345);predictive.state_learning_rate=Float(0.04840826661987423);working_memory.capacity=Int(6);competition.strength=Float(0.15110959756446762);homeostasis.homeo_eta=Float(0.21767630644088523);homeostasis.homeo_interval=Int(5);learning.trace_increment=Float(0.12126489062124511);network.initial_threshold=Float(0.1770279781140918);timing.stp_recovery_tau=Float(134.22235197718777);curiosity.scale=Float(0.19085832624949012)"
20,0.288918,2,Completed,"energy.cost_fire_ratio=Float(0.056634161483178416);memory.dopamine_sensitivity=Float(3.9939262634129093);network.initial_threshold=Float(0.27240163455074695);competition.strength=Float(0.28587661650634294);stp.use_fraction=Float(0.08298822558321717);memory.tag_decay_rate=Float(0.007649852638284177);learning.weight_decay=Float(0.002152254639976252);timing.refractory_period=Int(8);predictive.state_learning_rate=Float(0.23994166105285794);working_memory.capacity=Int(4);energy.recovery_rate=Float(8.174132091732261);network.inhibitory_ratio=Float(0.18111806751254902);timing.eligibility_trace_tau=Float(216.28707743163386);timing.stdp_tau_plus=Float(13.938744080704344);curiosity.scale=Float(0.19982510623285202);homeostasis.homeo_eta=Float(0.2064619229236762);homeostasis.memory_alpha=Float(0.012175910475704798);timing.stdp_tau_minus=Float(11.529088202288627);timing.stp_recovery_tau=Float(166.1993805706034);timing.stdp_window=Int(46);homeostasis.target_firing_rate=Float(0.1265972884689917);homeostasis.meta_threshold=Float(0.11391004975044869);network.initial_exc_weight=Float(0.08498189077130099);network.initial_inh_weight=Float(0.2616741372648799);memory.consolidation_rate=Float(0.002985433029356746);learning.base_learning_rate=Float(0.03530361311400859);learning.trace_increment=Float(0.12643428947227875);learning.ltp_ltd_ratio=Float(1.3552487849619352);learning.stdp_a_minus=Float(0.036792902176453014);curiosity.surprise_threshold=Float(0.024406300552982443);learning.istdp_rate=Float(0.004871515400631241);curiosity.habituation_rate=Float(0.945300698173768);learning.stdp_a_plus=Float(0.03703489858192273);memory.weight_clamp=Float(2.292072250808606);homeostasis.homeo_interval=Int(8)"
21,0.612799,2,Completed,"timing.refractory_period=Int(10);curiosity.habituation_rate=Float(0.9222535193632947);network.initial_inh_weight=Float(0.49301106957556007);energy.cost_fire_ratio=Float(0.049343780325572885);network.initial_exc_weight=Float(0.06101144464477232);learning.weight_decay=Float(0.002715576845129388);homeostasis.target_firing_rate=Float(0.07610992670667123);network.initial_threshold=Float(0.2520934148114392);homeostasis.meta_threshold=Float(0.08796363034936684);learning.trace_increment=Float(0.12355546953006542);learning.istdp_rate=Float(0.0032200470926752422);homeostasis.homeo_interval=Int(8);timing.eligibility_trace_tau=Float(249.03163523390694);energy.recovery_rate=Float(10.511868210861428);network.inhibitory_ratio=Float(0.1543891664488216);learning.base_learning_rate=Float(0.04440924746529415);curiosity.surprise_threshold=Float(0.02012335794561621);memory.weight_clamp=Float(1.7704020852154125);homeostasis.homeo_eta=Float(0.05659740611831598);memory.tag_decay_rate=Float(0.014937356110647636);stp.use_fraction=Float(0.13782750795079104);working_memory.capacity=Int(4);curiosity.scale=Float(0.22510776931306062);memory.dopamine_sensitivity=Float(4.070027777242947);homeostasis.memory_alpha=Float(0.029922027247939735);timing.stdp_tau_minus=Float(24.707520096494704);timing.stdp_tau_plus=Float(48.41697525661834);timing.stdp_window=Int(40);learning.stdp_a_plus=Float(0.01694454303964613);memory.consolidation_rate=Float(0.002211879065565737);learning.stdp_a_minus=Float(0.020979628466064958);learning.ltp_ltd_ratio=Float(1.9427221836388862);timing.stp_recovery_tau=Float(174.091977573487);predictive.state_learning_rate=Float(0.1535111967645379);competition.strength=Float(0.19366120800694014)"
22,0.652916,2,Completed,"curiosity.scale=Float(0.2205098851864482);homeostasis.homeo_eta=Float(0.11211634177298199);learning.weight_decay=Float(0.003048157370092384);working_memory.capacity=Int(3);curiosity.habituation_rate=Float(0.9245657455421905);network.initial_inh_weight=Float(0.6349050771759136);timing.refractory_period=Int(10);learning.base_learning_rate=Float(0.02255678264530301);energy.cost_fire_ratio=Float(0.07333059331014066);network.inhibitory_ratio=Float(0.14152531059028706);memory.consolidation_rate=Float(0.0034534815602827542);homeostasis.meta_threshold=Float(0.13395777743634718);learning.stdp_a_plus=Float(0.02630640512595568);network.initial_threshold=Float(0.25126064292883055);timing.stdp_window=Int(43);competition.strength=Float(0.19503720675013897);homeostasis.memory_alpha=Float(0.023469990079400593);network.initial_exc_weight=Float(0.07931676841092221);stp.use_fraction=Float(0.08776429192809487);curiosity.surprise_threshold=Float(0.03112081061050315);memory.weight_clamp=Float(2.9700114936498023);learning.istdp_rate=Float(0.004745535726599754);timing.stp_recovery_tau=Float(164.11166799117615);energy.recovery_rate=Float(3.182486089454611);learning.stdp_a_minus=Float(0.034946259070873786);timing.eligibility_trace_tau=Float(206.5547875260363);learning.ltp_ltd_ratio=Float(1.5057997066773938);memory.tag_decay_rate=Float(0.022952708421496843);timing.stdp_tau_minus=Float(22.623803935158953);homeostasis.homeo_interval=Int(9);timing.stdp_tau_plus=Float(31.248319654550478);homeostasis.target_firing_rate=Float(0.09225922497507633);memory.dopamine_sensitivity=Float(2.6327384369524056);predictive.state_learning_rate=Float(0.1585156437751175);learning.trace_increment=Float(0.08836375534030697)"
23,0.329967,2,Completed,"learning.ltp_ltd_ratio=Float(1.7924787178152424);network.inhibitory_ratio=Float(0.24012755845676353);memory.dopamine_sensitivity=Float(5.1297423888765605);homeostasis.homeo_eta=Float(0.2031773687021754);homeostasis.homeo_interval=Int(8);timing.eligibility_trace_tau=Float(142.1278377976566);timing.refractory_period=Int(2);timing.stdp_tau_minus=Float(21.477628297050863);memory.tag_decay_rate=Float(0.02110734903046567);homeostasis.meta_threshold=Float(0.13986098449441162);memory.consolidation_rate=Float(0.0024539303651670763);homeostasis.target_firing_rate=Float(0.1342430349635526);curiosity.scale=Float(0.24377910171490608);learning.trace_increment=Float(0.13842573252935564);memory.weight_clamp=Float(1.6017341279894426);learning.stdp_a_minus=Float(0.03194393835238739);stp.use_fraction=Float(0.12371077467075335);energy.recovery_rate=Float(12.863480945085985);timing.stdp_tau_plus=Float(44.01819951460189);timing.stp_recovery_tau=Float(72.30513853074638);learning.istdp_rate=Float(0.0022823361433535667);learning.stdp_a_plus=Float(0.020828016337432906);energy.cost_fire_ratio=Float(0.04031821135206106);curiosity.surprise_threshold=Float(0.00431417062676376);competition.strength=Float(0.2844044561927217);working_memory.capacity=Int(4);network.initial_inh_weight=Float(0.4709303954548506);curiosity.habituation_rate=Float(0.9363978626600927);learning.base_learning_rate=Float(0.007854863414739927);network.initial_threshold=Float(0.2875798260298511);network.initial_exc_weight=Float(0.065011355479949);predictive.state_learning_rate=Float(0.2471464404410558);timing.stdp_window=Int(35);homeostasis.memory_alpha=Float(0.04830227654737008);learning.weight_decay=Float(0.00401949813024362)"
24,0.620766,3,Completed,"network.inhibitory_ratio=Float(0.23625448461069135);timing.stp_recovery_tau=Float(73.05155183958158);memory.dopamine_sensitivity=Float(4.396686268364239);energy.recovery_rate=Float(10.96681124949055);learning.istdp_rate=Float(0.0038353917296592593);timing.eligibility_trace_tau=Float(156.96945256948692);network.initial_exc_weight=Float(0.08490733803364153);competition.strength=Float(0.18526364445808896);stp.use_fraction=Float(0.07031599486254063);homeostasis.memory_alpha=Float(0.047194443007976386);homeostasis.homeo_eta=Float(0.1518317163344081);learning.base_learning_rate=Float(0.04610279509055028);network.initial_threshold=Float(0.20599074850464028);learning.weight_decay=Float(0.004301871217051957);curiosity.surprise_threshold=Float(0.047805106967875065);homeostasis.homeo_interval=Int(7);energy.cost_fire_ratio=Float(0.06644577952950395);memory.consolidation_rate=Float(0.004072785794076694);network.initial_inh_weight=Float(0.4895055931502733);timing.refractory_period=Int(5);curiosity.scale=Float(0.202110515693694);predictive.state_learning_rate=Float(0.14176101099507907);homeostasis.meta_threshold=Float(0.13662072251006513);memory.weight_clamp=Float(1.9162623614343492);timing.stdp_window=Int(10);memory.tag_decay_rate=Float(0.02177962579852427);working_memory.capacity=Int(7);curiosity.habituation_rate=Float(0.9480972747649292);learning.trace_increment=Float(0.10362415582724478);timing.stdp_tau_minus=Float(14.412496924496372);homeostasis.target_firing_rate=Float(0.11610823899184079);learning.stdp_a_minus=Float(0.03023678853065632);timing.stdp_tau_plus=Float(12.539922521109675);learning.stdp_a_plus=Float(0.02560140506052445);learning.ltp_ltd_ratio=Float(1.4904832140287578)"
25,0.295022,2,Completed,"homeostasis.homeo_eta=Float(0.22653818580939858);energy.cost_fire_ratio=Float(0.025618474370711124);timing.stdp_tau_minus=Float(22.950257522275265);curiosity.habituation_rate=Float(0.9160850585552597);learning.stdp_a_plus=Float(0.022433597056063265);curiosity.surprise_threshold=Float(0.04469581170512732);network.inhibitory_ratio=Float(0.24066448207960106);homeostasis.memory_alpha=Float(0.04445266083917875);timing.stdp_window=Int(16);timing.stdp_tau_plus=Float(34.41312347175859);learning.ltp_ltd_ratio=Float(2.2300103880069244);homeostasis.target_firing_rate=Float(0.09636590696553837);timing.refractory_period=Int(6);timing.stp_recovery_tau=Float(136.222338568471);learning.weight_decay=Float(0.0020062531671641054);memory.consolidation_rate=Float(0.0049693742482153185);memory.dopamine_sensitivity=Float(2.9242776548313625);memory.tag_decay_rate=Float(0.01561172727672656);competition.strength=Float(0.19855496755301835);energy.recovery_rate=Float(5.247600796690118);homeostasis.meta_threshold=Float(0.10882035127347808);learning.base_learning_rate=Float(0.022037967131714797);network.initial_inh_weight=Float(0.6861102702063764);timing.eligibility_trace_tau=Float(100.6333901082709);homeostasis.homeo_interval=Int(8);curiosity.scale=Float(0.24257742614778163);learning.trace_increment=Float(0.1497520632459205);network.initial_exc_weight=Float(0.08015250627420668);network.initial_threshold=Float(0.23560249585090265);learning.stdp_a_minus=Float(0.011479423348670692);memory.weight_clamp=Float(2.5557014386997796);working_memory.capacity=Int(6);predictive.state_learning_rate=Float(0.13678323741461693);learning.istdp_rate=Float(0.0017407054300514764);stp.use_fraction=Float(0.14497505242353656)"
26,0.332772,2,Completed,"learning.stdp_a_plus=Float(0.04574427249276644);network.initial_inh_weight=Float(0.7176807078108379);timing.refractory_period=Int(4);homeostasis.homeo_eta=Float(0.2305267139595297);learning.istdp_rate=Float(0.003541471175998792);learning.trace_increment=Float(0.1187990547900086);learning.weight_decay=Float(0.0028409388696241517);learning.ltp_ltd_ratio=Float(2.1193635496588805);competition.strength=Float(0.22600936520053294);curiosity.surprise_threshold=Float(0.04094447092175123);learning.stdp_a_minus=Float(0.013934199917813344);homeostasis.meta_threshold=Float(0.1529355872545707);energy.recovery_rate=Float(12.13604720196129);memory.dopamine_sensitivity=Float(2.5025771596707815);network.initial_exc_weight=Float(0.04030593842042283);learning.base_learning_rate=Float(0.0381518689054418);stp.use_fraction=Float(0.1065479450874375);homeostasis.memory_alpha=Float(0.034575871502649014);memory.tag_decay_rate=Float(0.013334734802212273);timing.stdp_tau_plus=Float(53.438645427450226);timing.stp_recovery_tau=Float(82.69925743404292);homeostasis.homeo_interval=Int(9);working_memory.capacity=Int(6);network.initial_threshold=Float(0.24793514016734788);network.inhibitory_ratio=Float(0.22760466591632106);timing.stdp_tau_minus=Float(17.497690818854068);timing.eligibility_trace_tau=Float(70.03794494551559);timing.stdp_window=Int(25);memory.consolidation_rate=Float(0.0010246870163652783);energy.cost_fire_ratio=Float(0.04887536456316601);curiosity.scale=Float(0.16866786599826716);curiosity.habituation_rate=Float(0.9306771369449974);memory.weight_clamp=Float(1.4355755244464556);predictive.state_learning_rate=Float(0.22855387873448288);homeostasis.target_firing_rate=Float(0.13895023834168685)"
