trial,score,duration_ms,status,config
10,0.296232,1,Completed,"homeostasis.meta_threshold=Float(0.11155224890949955);network.initial_threshold=Float(0.12269108035198671);working_memory.capacity=Int(6);timing.stdp_tau_plus=Float(39.43878191975848);timing.refractory_period=Int(7);curiosity.scale=Float(0.2113970337788102);network.initial_exc_weight=Float(0.051243570405348104);stp.use_fraction=Float(0.14944619100993645);memory.weight_clamp=Float(2.452961719001867);learning.trace_increment=Float(0.16352638809790984);learning.ltp_ltd_ratio=Float(1.27484152519024);memory.dopamine_sensitivity=Float(5.161028909068794);network.inhibitory_ratio=Float(0.17325479843962355);learning.stdp_a_plus=Float(0.02354953373795132);homeostasis.target_firing_rate=Float(0.06815472939008724);timing.eligibility_trace_tau=Float(166.16586425019563);learning.istdp_rate=Float(0.004756427900180321);homeostasis.homeo_eta=Float(0.14995614884653038);network.initial_inh_weight=Float(0.667370468417036);timing.stdp_window=Int(27);timing.stdp_tau_minus=Float(24.75095524446828);curiosity.surprise_threshold=Float(0.039875334789016136);energy.cost_fire_ratio=Float(0.05000225390773319);homeostasis.homeo_interval=Int(6);energy.recovery_rate=Float(9.577355280652958);homeostasis.memory_alpha=Float(0.0320806543883124);learning.base_learning_rate=Float(0.005648518115665884);curiosity.habituation_rate=Float(0.9452349205746396);learning.stdp_a_minus=Float(0.04959520406988338);memory.tag_decay_rate=Float(0.00899601248535235);timing.stp_recovery_tau=Float(129.81006500306773);predictive.state_learning_rate=Float(0.17826907999540426);learning.weight_decay=Float(0.003832638041785136);memory.consolidation_rate=Float(0.004788654109250907);competition.strength=Float(0.1110109867553718)"
11,0.327579,1,Completed,"energy.cost_fire_ratio=Float(0.06269525006243383);network.initial_inh_weight=Float(0.4655045275030436);memory.tag_decay_rate=Float(0.02512843289159435);learning.ltp_ltd_ratio=Float(1.6168828035278437);timing.stdp_tau_minus=Float(5.619525951477589);curiosity.habituation_rate=Float(0.9243476942266216);homeostasis.meta_threshold=Float(0.07145575872190664);homeostasis.target_firing_rate=Float(0.11546616817486151);learning.base_learning_rate=Float(0.03729914102151505);curiosity.surprise_threshold=Float(0.04506839773456296);homeostasis.homeo_eta=Float(0.19308664280294596);memory.weight_clamp=Float(2.211743868238233);network.inhibitory_ratio=Float(0.20833025200020763);network.initial_exc_weight=Float(0.07379126865737869);network.initial_threshold=Float(0.1745980470614969);stp.use_fraction=Float(0.13782107635350457);curiosity.scale=Float(0.13321489870157438);homeostasis.memory_alpha=Float(0.018355519765372277);timing.stdp_tau_plus=Float(41.827076273464385);timing.stdp_window=Int(42);working_memory.capacity=Int(5);learning.weight_decay=Float(0.004986195640269712);energy.recovery_rate=Float(5.018158965748306);homeostasis.homeo_interval=Int(5);learning.istdp_rate=Float(0.004692384264104159);learning.stdp_a_minus=Float(0.0017164578986625322);timing.refractory_period=Int(8);memory.dopamine_sensitivity=Float(5.066628669636936);learning.stdp_a_plus=Float(0.009468811621765796);competition.strength=Float(0.29791348702225684);timing.eligibility_trace_tau=Float(245.86901010383593);predictive.state_learning_rate=Float(0.22029434960109515);learning.trace_increment=Float(0.1651939956739531);timing.stp_recovery_tau=Float(128.47629681426946);memory.consolidation_rate=Float(0.0034829622537090824)"
12,0.587365,1,Completed,"curiosity.habituation_rate=Float(0.9337598924913351);network.inhibitory_ratio=Float(0.1785197024649288);network.initial_exc_weight=Float(0.04205127335434111);network.initial_threshold=Float(0.2946449811092217);homeostasis.homeo_eta=Float(0.2176745048928248);timing.stdp_tau_plus=Float(40.59286232120191);homeostasis.target_firing_rate=Float(0.09481073781494301);network.initial_inh_weight=Float(0.6493396701638912);memory.weight_clamp=Float(1.91894181559769);memory.tag_decay_rate=Float(0.024245263457588217);homeostasis.meta_threshold=Float(0.11474875602050423);stp.use_fraction=Float(0.14886436841889852);learning.ltp_ltd_ratio=Float(1.949346271098905);predictive.state_learning_rate=Float(0.16761763352845274);timing.refractory_period=Int(7);curiosity.scale=Float(0.03919549175752222);homeostasis.homeo_interval=Int(6);homeostasis.memory_alpha=Float(0.03765725099892757);learning.stdp_a_minus=Float(0.04675966181926421);memory.dopamine_sensitivity=Float(4.034585555557763);learning.istdp_rate=Float(0.003593589639964884);timing.eligibility_trace_tau=Float(163.8352193901863);timing.stdp_tau_minus=Float(17.772821981406963);learning.weight_decay=Float(0.002356408208365647);energy.recovery_rate=Float(12.036407573855577);competition.strength=Float(0.16359657963355922);curiosity.surprise_threshold=Float(0.041538666346934316);learning.base_learning_rate=Float(0.03780751012307767);learning.trace_increment=Float(0.0703432226018848);timing.stp_recovery_tau=Float(135.27506191406283);energy.cost_fire_ratio=Float(0.06448077580763045);memory.consolidation_rate=Float(0.000537310659312017);working_memory.capacity=Int(3);timing.stdp_window=Int(38);learning.stdp_a_plus=Float(0.04618485101828931)"
13,0.275713,1,Completed,"homeostasis.memory_alpha=Float(0.03901199405058566);curiosity.surprise_threshold=Float(0.035859510852456915);timing.stdp_tau_plus=Float(33.90185570900837);curiosity.scale=Float(0.17900921722618146);network.initial_exc_weight=Float(0.023270290857942376);memory.dopamine_sensitivity=Float(2.0577365914494115);learning.weight_decay=Float(0.000999510901239587);memory.weight_clamp=Float(2.653277260636277);learning.base_learning_rate=Float(0.04739740768759451);learning.trace_increment=Float(0.1408564184421805);working_memory.capacity=Int(5);timing.stdp_tau_minus=Float(19.709450787564144);memory.consolidation_rate=Float(0.004686247356046515);energy.recovery_rate=Float(8.47951218287449);stp.use_fraction=Float(0.10023070652974553);energy.cost_fire_ratio=Float(0.057899587668455106);homeostasis.homeo_interval=Int(6);homeostasis.homeo_eta=Float(0.17681105056237686);network.initial_inh_weight=Float(0.536325358235353);memory.tag_decay_rate=Float(0.01745060554413372);timing.refractory_period=Int(9);timing.stdp_window=Int(29);predictive.state_learning_rate=Float(0.1796261428761357);curiosity.habituation_rate=Float(0.9237018617830942);learning.stdp_a_plus=Float(0.04367661962021995);timing.eligibility_trace_tau=Float(220.5814950216053);competition.strength=Float(0.24978672800347834);homeostasis.target_firing_rate=Float(0.1369327518313501);network.initial_threshold=Float(0.2219706722819178);timing.stp_recovery_tau=Float(60.55628079002636);learning.istdp_rate=Float(0.0029798772246064334);learning.stdp_a_minus=Float(0.040519753861362064);homeostasis.meta_threshold=Float(0.0824364067130807);learning.ltp_ltd_ratio=Float(1.9475048123736645);network.inhibitory_ratio=Float(0.23584787750985658)"
14,0.350152,1,Completed,"timing.stp_recovery_tau=Float(132.30439738424133);competition.strength=Float(0.1239870568793237);network.initial_exc_weight=Float(0.07890893554056737);homeostasis.homeo_interval=Int(6);energy.cost_fire_ratio=Float(0.07741716021378924);learning.base_learning_rate=Float(0.0436974539197277);stp.use_fraction=Float(0.14024194787262054);learning.ltp_ltd_ratio=Float(1.934130682594639);homeostasis.meta_threshold=Float(0.06789560710729464);curiosity.habituation_rate=Float(0.9161522216578368);homeostasis.memory_alpha=Float(0.026950496723165386);homeostasis.target_firing_rate=Float(0.12595185774749887);learning.trace_increment=Float(0.14794941092793584);energy.recovery_rate=Float(7.977301457658713);curiosity.scale=Float(0.21533040587681587);learning.stdp_a_plus=Float(0.04456767089189209);memory.tag_decay_rate=Float(0.009188618166416095);curiosity.surprise_threshold=Float(0.02401664093882233);memory.dopamine_sensitivity=Float(5.124933213257448);network.inhibitory_ratio=Float(0.22848728514008396);memory.weight_clamp=Float(2.4202797974972707);homeostasis.homeo_eta=Float(0.03619184965877604);network.initial_inh_weight=Float(0.482476294781658);network.initial_threshold=Float(0.2317527689346468);predictive.state_learning_rate=Float(0.08061577571803138);learning.istdp_rate=Float(0.004087088461799336);learning.stdp_a_minus=Float(0.010647245278267013);memory.consolidation_rate=Float(0.004406374292496214);timing.eligibility_trace_tau=Float(143.97078528859902);timing.stdp_window=Int(41);working_memory.capacity=Int(6);learning.weight_decay=Float(0.004248273789048724);timing.stdp_tau_plus=Float(42.46185791736046);timing.refractory_period=Int(7);timing.stdp_tau_minus=Float(14.571777339925006)"
15,0.603912,1,Completed,"homeostasis.meta_threshold=Float(0.13641419934258198);homeostasis.target_firing_rate=Float(0.12986024185546213);learning.stdp_a_minus=Float(0.03940670385244459);network.inhibitory_ratio=Float(0.18082722951211672);working_memory.capacity=Int(6);learning.istdp_rate=Float(0.00012634910250230438);homeostasis.memory_alpha=Float(0.04473363623948154);memory.weight_clamp=Float(2.9881895226398925);learning.base_learning_rate=Float(0.03903163185530147);memory.tag_decay_rate=Float(0.016241155391847985);energy.cost_fire_ratio=Float(0.0550455244036963);curiosity.habituation_rate=Float(0.948603793762532);learning.weight_decay=Float(0.003759802925488866);timing.eligibility_trace_tau=Float(158.5344508077331);network.initial_exc_weight=Float(0.06111666823297661);timing.stdp_tau_plus=Float(35.06284367876659);timing.stdp_window=Int(26);timing.stdp_tau_minus=Float(20.688674138087933);timing.stp_recovery_tau=Float(104.02410823247025);learning.ltp_ltd_ratio=Float(2.352853870567133);network.initial_threshold=Float(0.11957946420171753);network.initial_inh_weight=Float(0.546015013578817);energy.recovery_rate=Float(5.816094282273225);competition.strength=Float(0.2735387852819494);homeostasis.homeo_eta=Float(0.15339526735790895);homeostasis.homeo_interval=Int(3);memory.consolidation_rate=Float(0.004829927588074918);predictive.state_learning_rate=Float(0.06490911374681375);memory.dopamine_sensitivity=Float(5.060650805258343);timing.refractory_period=Int(8);learning.trace_increment=Float(0.1039924930906837);curiosity.surprise_threshold=Float(0.02441005631196547);stp.use_fraction=Float(0.14409287446040958);curiosity.scale=Float(0.12268969430883639);learning.stdp_a_plus=Float(0.037075163744407516)"
16,0.310867,1,Completed,"curiosity.habituation_rate=Float(0.9396219366538855);curiosity.scale=Float(0.1908992790386312);memory.dopamine_sensitivity=Float(1.4505029817695039);energy.recovery_rate=Float(4.512534760756543);homeostasis.homeo_interval=Int(4);learning.base_learning_rate=Float(0.04739505223031041);network.inhibitory_ratio=Float(0.24466126736827692);network.initial_inh_weight=Float(0.5474986056907797);network.initial_threshold=Float(0.18204090252566174);predictive.state_learning_rate=Float(0.20121924146106915);working_memory.capacity=Int(6);learning.ltp_ltd_ratio=Float(2.375186838296984);homeostasis.meta_threshold=Float(0.13814844508612262);memory.consolidation_rate=Float(0.004535601232744661);memory.tag_decay_rate=Float(0.006150178375688889);timing.refractory_period=Int(6);stp.use_fraction=Float(0.1310313390290903);timing.eligibility_trace_tau=Float(115.47389364928796);timing.stdp_tau_plus=Float(42.836666096196666);homeostasis.homeo_eta=Float(0.24549561410571813);homeostasis.memory_alpha=Float(0.04827465259313459);curiosity.surprise_threshold=Float(0.038843289432777865);learning.istdp_rate=Float(0.004063391097370393);learning.stdp_a_minus=Float(0.022608004298435527);learning.trace_increment=Float(0.13013436939337625);memory.weight_clamp=Float(2.9109003827699693);learning.stdp_a_plus=Float(0.010717186302812116);homeostasis.target_firing_rate=Float(0.03948130094201334);energy.cost_fire_ratio=Float(0.02956258466457077);timing.stdp_tau_minus=Float(21.57736181783894);timing.stdp_window=Int(39);learning.weight_decay=Float(0.002056774463503802);competition.strength=Float(0.25547098111255817);network.initial_exc_weight=Float(0.07114767621996526);timing.stp_recovery_tau=Float(151.1632950047877)"
17,0.358402,1,Completed,"timing.refractory_period=Int(9);memory.weight_clamp=Float(2.349301192292315);energy.recovery_rate=Float(3.8968875377664545);timing.stp_recovery_tau=Float(101.2362782729874);learning.stdp_a_minus=Float(0.04611422869798593);memory.consolidation_rate=Float(0.0004625963139959137);homeostasis.homeo_eta=Float(0.1641371787814743);homeostasis.homeo_interval=Int(10);memory.tag_decay_rate=Float(0.009703262103186748);timing.eligibility_trace_tau=Float(206.6669631648499);learning.weight_decay=Float(0.0038761496122638114);network.initial_inh_weight=Float(0.6602702405211213);homeostasis.memory_alpha=Float(0.026828097547830106);learning.base_learning_rate=Float(0.012283904972785132);network.initial_exc_weight=Float(0.0613657755547589);learning.stdp_a_plus=Float(0.01599763464368825);working_memory.capacity=Int(4);homeostasis.meta_threshold=Float(0.16197669195522943);learning.istdp_rate=Float(0.0020755123615207875);memory.dopamine_sensitivity=Float(4.117186533314452);timing.stdp_tau_minus=Float(22.592455009602116);timing.stdp_window=Int(46);curiosity.surprise_threshold=Float(0.030517156107005936);curiosity.scale=Float(0.23699380259890895);network.initial_threshold=Float(0.18700672697439016);timing.stdp_tau_plus=Float(23.211330476499008);curiosity.habituation_rate=Float(0.9438206591470681);stp.use_fraction=Float(0.1380242805201617);energy.cost_fire_ratio=Float(0.060213484640748584);learning.trace_increment=Float(0.15759195338645762);network.inhibitory_ratio=Float(0.1513196479881461);predictive.state_learning_rate=Float(0.2539806409026451);competition.strength=Float(0.19791751860126797);homeostasis.target_firing_rate=Float(0.13743185224184576);learning.ltp_ltd_ratio=Float(1.7525518182088975)"
18,0.633114,1,Completed,"curiosity.scale=Float(0.23885754804798812);timing.stp_recovery_tau=Float(73.50735362235162);learning.trace_increment=Float(0.13501831193804237);learning.ltp_ltd_ratio=Float(2.173346096922957);curiosity.surprise_threshold=Float(0.043268260849702235);network.inhibitory_ratio=Float(0.20316044506690478);network.initial_threshold=Float(0.18167270721906628);timing.refractory_period=Int(1);learning.base_learning_rate=Float(0.018535749425072166);memory.dopamine_sensitivity=Float(3.966654329087272);working_memory.capacity=Int(6);energy.recovery_rate=Float(9.49438054126091);learning.stdp_a_plus=Float(0.02155123620656115);memory.consolidation_rate=Float(0.002600882995082271);homeostasis.homeo_interval=Int(3);timing.eligibility_trace_tau=Float(204.94446833733107);memory.weight_clamp=Float(2.254658572667897);energy.cost_fire_ratio=Float(0.04813100764484401);homeostasis.homeo_eta=Float(0.1118044639243289);learning.stdp_a_minus=Float(0.048160919250026565);homeostasis.meta_threshold=Float(0.11601393486280319);stp.use_fraction=Float(0.13881035996340457);memory.tag_decay_rate=Float(0.019857371565154144);homeostasis.memory_alpha=Float(0.04852732076391748);competition.strength=Float(0.2992527233900625);curiosity.habituation_rate=Float(0.9459884205216049);homeostasis.target_firing_rate=Float(0.13086755694376015);timing.stdp_tau_plus=Float(40.80160458823703);timing.stdp_window=Int(22);learning.istdp_rate=Float(0.00411424830095243);predictive.state_learning_rate=Float(0.20728214627301372);learning.weight_decay=Float(0.003249367145669965);network.initial_exc_weight=Float(0.03508058679874069);network.initial_inh_weight=Float(0.20201540051540717);timing.stdp_tau_minus=Float(22.311330775802798)"
19,0.326140,1,Completed,"memory.weight_clamp=Float(1.8337996985842007);timing.refractory_period=Int(3);learning.stdp_a_minus=Float(0.03883808047180951);network.initial_threshold=Float(0.26112408064331954);homeostasis.homeo_eta=Float(0.10133027411096969);curiosity.scale=Float(0.14332467393794207);memory.consolidation_rate=Float(0.004987316107584005);curiosity.surprise_threshold=Float(0.045382222679067);memory.tag_decay_rate=Float(0.015471437645487359);timing.stdp_tau_plus=Float(37.332048811328605);homeostasis.homeo_interval=Int(9);learning.stdp_a_plus=Float(0.03659611016060135);working_memory.capacity=Int(4);curiosity.habituation_rate=Float(0.9406011779123454);learning.weight_decay=Float(0.0033195181460048814);timing.stp_recovery_tau=Float(56.1539270114512);competition.strength=Float(0.20621633150293872);homeostasis.target_firing_rate=Float(0.12378612888366591);learning.trace_increment=Float(0.14654393229785934);learning.istdp_rate=Float(0.0037400519522233057);predictive.state_learning_rate=Float(0.19628745099443184);learning.base_learning_rate=Float(0.034839121469259056);timing.stdp_tau_minus=Float(16.201940013841245);homeostasis.memory_alpha=Float(0.022878546696826478);learning.ltp_ltd_ratio=Float(1.1694593273963452);energy.cost_fire_ratio=Float(0.024871519756240655);network.initial_inh_weight=Float(0.4033681392444689);homeostasis.meta_threshold=Float(0.16542112999954753);energy.recovery_rate=Float(10.08283846850573);network.inhibitory_ratio=Float(0.1968144843813066);network.initial_exc_weight=Float(0.08271574877731404);timing.stdp_window=Int(53);timing.eligibility_trace_tau=Float(106.99275429523382);stp.use_fraction=Float(0.1484338116479185);memory.dopamine_sensitivity=Float(4.646467158954234)"
20,0.403091,1,Completed,"network.initial_inh_weight=Float(0.5421425381307822);energy.recovery_rate=Float(1.6553219390696199);learning.stdp_a_plus=Float(0.04686979147951813);timing.eligibility_trace_tau=Float(133.17389058255912);memory.consolidation_rate=Float(0.0038640709964242);learning.ltp_ltd_ratio=Float(2.149478929384956);homeostasis.memory_alpha=Float(0.029793827056371104);memory.weight_clamp=Float(2.0850922998704697);learning.trace_increment=Float(0.1430425410841225);homeostasis.target_firing_rate=Float(0.12939360518925674);competition.strength=Float(0.21866729038736488);homeostasis.homeo_interval=Int(10);energy.cost_fire_ratio=Float(0.017254609173921544);curiosity.habituation_rate=Float(0.9422307921415732);homeostasis.homeo_eta=Float(0.11747337926818834);curiosity.scale=Float(0.1557183117293097);learning.istdp_rate=Float(0.004692575018618391);curiosity.surprise_threshold=Float(0.009843698871285587);homeostasis.meta_threshold=Float(0.16535895618502028);learning.stdp_a_minus=Float(0.026611482552860746);network.initial_threshold=Float(0.11048777941858577);timing.refractory_period=Int(9);timing.stdp_window=Int(46);learning.base_learning_rate=Float(0.04684133967706965);predictive.state_learning_rate=Float(0.10963246859368693);learning.weight_decay=Float(0.0038963007819480962);stp.use_fraction=Float(0.16429866080039615);timing.stp_recovery_tau=Float(141.1987780340013);memory.tag_decay_rate=Float(0.022590762322440457);working_memory.capacity=Int(5);timing.stdp_tau_plus=Float(31.150178695365362);network.inhibitory_ratio=Float(0.18190927363045267);timing.stdp_tau_minus=Float(13.37145112882635);network.initial_exc_weight=Float(0.06397067558112803);memory.dopamine_sensitivity=Float(3.117986896801271)"
21,0.636557,1,Completed,"memory.weight_clamp=Float(2.8716713334134947);stp.use_fraction=Float(0.12890468965724686);timing.stdp_tau_plus=Float(29.02096255659614);timing.eligibility_trace_tau=Float(244.05172035192413);homeostasis.homeo_eta=Float(0.06682670609951641);homeostasis.memory_alpha=Float(0.007983791944101405);timing.stdp_window=Int(26);timing.stp_recovery_tau=Float(128.17058249566952);learning.stdp_a_plus=Float(0.03398609881894339);homeostasis.target_firing_rate=Float(0.04977282215835825);memory.consolidation_rate=Float(0.003138208862868652);timing.refractory_period=Int(4);working_memory.capacity=Int(5);memory.dopamine_sensitivity=Float(2.719887253064636);curiosity.scale=Float(0.15859587638140563);homeostasis.meta_threshold=Float(0.07326313214685376);learning.istdp_rate=Float(0.0025358104933835123);curiosity.surprise_threshold=Float(0.03928441565490431);curiosity.habituation_rate=Float(0.9387001659438713);learning.base_learning_rate=Float(0.04872303921466764);energy.recovery_rate=Float(11.521515263831596);timing.stdp_tau_minus=Float(20.304980722792678);competition.strength=Float(0.25302711551846635);learning.trace_increment=Float(0.16017377095068194);predictive.state_learning_rate=Float(0.2206314725104327);memory.tag_decay_rate=Float(0.024610823970197426);homeostasis.homeo_interval=Int(6);network.initial_exc_weight=Float(0.05622974284603953);energy.cost_fire_ratio=Float(0.05522352550766047);learning.stdp_a_minus=Float(0.015149457198602487);network.inhibitory_ratio=Float(0.24739042279482598);network.initial_threshold=Float(0.2724206059641253);learning.ltp_ltd_ratio=Float(2.0511679467864257);learning.weight_decay=Float(0.0018638574907774705);network.initial_inh_weight=Float(0.6912761670982642)"
22,0.279171,1,Completed,"energy.cost_fire_ratio=Float(0.02337476803301246);curiosity.scale=Float(0.07975455839414022);memory.consolidation_rate=Float(0.002349351560778299);network.initial_inh_weight=Float(0.6208744731547484);learning.istdp_rate=Float(0.0024778750632139562);learning.trace_increment=Float(0.11206701575128059);stp.use_fraction=Float(0.16938467880696634);competition.strength=Float(0.29774506264313705);memory.dopamine_sensitivity=Float(2.9457372003108584);learning.base_learning_rate=Float(0.047657456160210415);timing.stdp_tau_minus=Float(25.28477539780661);working_memory.capacity=Int(4);homeostasis.homeo_interval=Int(5);learning.stdp_a_minus=Float(0.04524619476735737);predictive.state_learning_rate=Float(0.06169632413696878);timing.eligibility_trace_tau=Float(235.84921966210223);energy.recovery_rate=Float(4.393935239732716);network.initial_exc_weight=Float(0.07633673901118729);timing.stdp_tau_plus=Float(28.58489460977374);network.initial_threshold=Float(0.2851746963768207);learning.ltp_ltd_ratio=Float(2.298643401893471);homeostasis.target_firing_rate=Float(0.089541376270247);timing.stp_recovery_tau=Float(119.09561636138139);homeostasis.memory_alpha=Float(0.04729356284772362);timing.stdp_window=Int(26);homeostasis.homeo_eta=Float(0.18105470922334463);homeostasis.meta_threshold=Float(0.15372961681655833);network.inhibitory_ratio=Float(0.24347375278442024);curiosity.habituation_rate=Float(0.9023333956057517);learning.stdp_a_plus=Float(0.010149205032537974);learning.weight_decay=Float(0.004380434829045654);memory.weight_clamp=Float(2.9379398920428796);timing.refractory_period=Int(9);curiosity.surprise_threshold=Float(0.050485884301943215);memory.tag_decay_rate=Float(0.024504103370826716)"
23,0.468099,2,Completed,"competition.strength=Float(0.2968754825640646);network.initial_exc_weight=Float(0.062230238793937076);homeostasis.target_firing_rate=Float(0.12819360997020118);energy.recovery_rate=Float(6.119070510640524);learning.ltp_ltd_ratio=Float(2.111347988040966);learning.base_learning_rate=Float(0.05007991245227864);homeostasis.memory_alpha=Float(0.052062156319632694);curiosity.scale=Float(0.081118209914099);learning.stdp_a_plus=Float(0.05015167645065852);memory.tag_decay_rate=Float(0.01620370235880923);curiosity.surprise_threshold=Float(0.005478460659850031);learning.trace_increment=Float(0.08609046649329608);timing.eligibility_trace_tau=Float(197.27456592891238);timing.refractory_period=Int(6);timing.stp_recovery_tau=Float(109.99031146289556);learning.weight_decay=Float(0.0003320679272087449);memory.weight_clamp=Float(2.2514252442054974);timing.stdp_tau_minus=Float(20.54222546297643);homeostasis.homeo_interval=Int(6);timing.stdp_window=Int(46);network.initial_inh_weight=Float(0.6580210055592518);learning.istdp_rate=Float(0.0018642101912675919);learning.stdp_a_minus=Float(0.03801040556421746);network.inhibitory_ratio=Float(0.20950979818811405);predictive.state_learning_rate=Float(0.2040056844716905);curiosity.habituation_rate=Float(0.9377141169602318);homeostasis.homeo_eta=Float(0.1961258473075288);memory.consolidation_rate=Float(0.0033909791204591697);memory.dopamine_sensitivity=Float(1.2804759899807339);stp.use_fraction=Float(0.11495362312182636);working_memory.capacity=Int(6);timing.stdp_tau_plus=Float(23.75081004895056);homeostasis.meta_threshold=Float(0.1576443591405741);network.initial_threshold=Float(0.2650778051850101);energy.cost_fire_ratio=Float(0.0569762186396346)"
24,0.586729,2,Completed,"timing.refractory_period=Int(6);homeostasis.meta_threshold=Float(0.1052233143954592);learning.weight_decay=Float(0.0015644071353353576);learning.stdp_a_plus=Float(0.0488728839896789);memory.consolidation_rate=Float(0.0027688317809414194);network.initial_exc_weight=Float(0.061110256687065184);working_memory.capacity=Int(3);network.initial_inh_weight=Float(0.4272847746329579);homeostasis.homeo_eta=Float(0.21136949990442244);memory.tag_decay_rate=Float(0.011446316176430861);curiosity.scale=Float(0.03895286062009466);energy.cost_fire_ratio=Float(0.06486800324052293);homeostasis.memory_alpha=Float(0.040282596874815085);learning.istdp_rate=Float(0.0022945215664325566);network.initial_threshold=Float(0.16113438011639156);timing.eligibility_trace_tau=Float(249.94027670471468);memory.weight_clamp=Float(1.847015286993006);memory.dopamine_sensitivity=Float(5.406025048905524);curiosity.habituation_rate=Float(0.9404853574720876);timing.stdp_window=Int(41);learning.stdp_a_minus=Float(0.032679596358137115);homeostasis.homeo_interval=Int(10);learning.base_learning_rate=Float(0.035491781184564294);network.inhibitory_ratio=Float(0.19521271993760317);predictive.state_learning_rate=Float(0.22646836980396612);learning.trace_increment=Float(0.05386267522207058);timing.stdp_tau_minus=Float(25.8798690340202);stp.use_fraction=Float(0.16882066834224868);curiosity.surprise_threshold=Float(0.030344167214665603);competition.strength=Float(0.24609014283541827);energy.recovery_rate=Float(5.8389461498798205);homeostasis.target_firing_rate=Float(0.09156587194687824);timing.stp_recovery_tau=Float(119.32824211412301);learning.ltp_ltd_ratio=Float(2.21539145689816);timing.stdp_tau_plus=Float(42.45377145531908)"
